NÚMERO IDENTIFICATIVO DEL CONTRATO,OBJETO,IMPORTE CON IVA,IMPORTE SIN IVA,ADJUDICATARIO,NIF ADJUDICATARIO,DURACIÓN,TIPO,METADATA
CONP/2023/3072,"Suministro de gas y recarga del sistema 
automático de extinción en el Edificio Hnos 
Menéndez Pidal","15.109,51 €","12.487,20 €",JOMAR SEGURIDAD SL,B19168582,15 DÍAS,SUMINISTRO,"[{""column"": ""Año"", ""value"": ""2023""}, {""column"": ""Importe IVA"", ""value"": ""2.622,31 €""}]"
CONP/2023/4604,"Revisión Renault Laguna con matrícula 
6054FKK","245,51 €","202,90 €","LEOMOTOR ASTURIAS 
S.L.",B36691236,10 DÍAS HÁBILES,SERVICIO,"[{""column"": ""Año"", ""value"": ""2023""}, {""column"": ""Importe IVA"", ""value"": ""42,61 €""}]"
CONP/2023/4606,"4 llaves Renault Laguna con matrícula 
6054FKK","523,00 €","432,22 €","LEOMOTOR ASTURIAS 
S.L.",B36691236,10 DÍAS HÁBILES,SUMINISTRO,"[{""column"": ""Año"", ""value"": ""2023""}, {""column"": ""Importe IVA"", ""value"": ""90,78 €""}]"
CONP/2023/3543,"Revisión de las instalaciones del local de 
Santa Cruz de Marcenado 2, Bajo 1 de 
Madrid","4.646,40 €","3.840,00 €",LINEAS Y CABLES SA,A28552149,10 DÍAS HÁBILES,SERVICIO,"[{""column"": ""Año"", ""value"": ""2023""}, {""column"": ""Importe IVA"", ""value"": ""806,40 €""}]"
CONP/2023/3555,"Suministro de fuente de alimentación para 
central de incendios en el Sector Derecho de 
Edificio EASMU","2.152,59 €","1.779,00 €","MATERIALES 
ELÉCTRICOS AL POR 
MAYOR S.L (MAPRISE)",B33025123,10 DÍAS,SUMINISTRO,"[{""column"": ""Año"", ""value"": ""2023""}, {""column"": ""Importe IVA"", ""value"": ""373,59 €""}]"
CONP/2023/1733,"Servicio de redacción de estudio sobre la 
eficiencia energética de la instalación de 
iluminación prevista en el Edificio Asturcon","1.331,00 €","1.100,00 €","NORMAGRUP 
TECHNOLOGY SA",A33110909,20 DÍAS,SERVICIO,"[{""column"": ""Año"", ""value"": ""2023""}, {""column"": ""Importe IVA"", ""value"": ""231,00 €""}]"
CONP/2023/3544,"Servicio de restaurante en el marco del 
Comité de Seguimiento del Programa FEDER 
de Asturias 2021-2027","675,00","613,64","NUEVO ALVANT S.L. 
(RESTAURANTE AL 
BAILE LA TEMPRANA)",B74136847,1 día,Servicio,"[{""column"": ""Año"", ""value"": ""2023""}, {""column"": ""Importe IVA"", ""value"": ""61,36""}]"
CONP/2023/4127,"Servicio de redacción del segregado del 
Proyecto de la instalación eléctrica de la 
Ciudad Residencial de Perlora","2.420,00 €","2.000,00 €","PROYECTASTUR 
INGENIERÍA S.L.",B74401480,1 MES,SERVICIO,"[{""column"": ""Año"", ""value"": ""2023""}, {""column"": ""Importe IVA"", ""value"": ""420,00 €""}]"
CONP/2023/4677,"Coordinación en materia de seguridad y 
salud durante la ejecución de la obra ""Mejora 
de efeciencia energética del EASMU""","8.341,74 €","6.894,00 €","ROBERTO GONZÁLEZ 
RODRÍGUEZ",*********,"Duración de la obra 
(se preveen 11 
meses)",SERVICIO,"[{""column"": ""Año"", ""value"": ""2023""}, {""column"": ""Importe IVA"", ""value"": ""1.447,00 €""}]"
CONP/2023/4308,"Suministro e instalación de diversos 
componentes necesarios para la reparación 
de ascensor en Edificio Buenavista","8.316,63 €","6.873,25 €",SCHINDLER S.A.,A50001726,15 DÍAS HÁBILES,SUMINISTRO,"[{""column"": ""Año"", ""value"": ""2023""}, {""column"": ""Importe IVA"", ""value"": ""1.443,38 €""}]"
CONP/2023/3671,"Contrato menor del suministro de tacos de 
calendario y soportes de sobremesa","26,18 €","21,64 €","SUMINISTROS 
INTEGRALES GRANDA 
XXI SLL",B74328196,1 semana,Suministros,"[{""column"": ""Año"", ""value"": ""2023""}, {""column"": ""Importe IVA"", ""value"": ""4,54 €""}]"
CONP/2023/5165,Material de oficina,"101,16","83,60","SUMINISTROS 
INTEGRALES GRANDA 
XXI SLL",B74328196,1 día,Suministro,"[{""column"": ""Año"", ""value"": ""2023""}, {""column"": ""Importe IVA"", ""value"": ""17,56""}]"
CONP/2023/3983,"Servicio de restaurante para la cena del día 
previo al del Comité de Seguimiento del 
Programa FEDER de Asturias 2021-2027","479,95","436,32","TIERRA ASTUR EL 
VASCO, SL",B01657782,1 día,Servicio,"[{""column"": ""Año"", ""value"": ""2023""}, {""column"": ""Importe IVA"", ""value"": ""43,63""}]"
DECO/2023/6082,Campaña informativa IRPF 2022,"14466,76","11.956,00","TRESALIA 
COMUNICACIÓN S.L.",B74017294,102 días,Servicio,"[{""column"": ""Año"", ""value"": ""2023""}, {""column"": ""Importe IVA"", ""value"": ""2.510,76""}]"
CONP/2023/4037,"Obra de albañilería para reparación de fuga 
de agua en Edificio Buenavista Oeste de 
Oviedo","1.203,95 €","995,00 €",VARESER 96 S.L.,B96534805,3 DÍAS HÁBILES,OBRA,"[{""column"": ""Año"", ""value"": ""2023""}, {""column"": ""Importe IVA"", ""value"": ""208,95 €""}]"
CONP/2023/4379,"Modernización de las góndolas del Edificio 
Administrativo Hermanos Menéndez Pidal","14.287,24 €","11.807,64 €",VARESER 96 S.L.,B96534805,15 DÍAS HÁBILES,SERVICIO,"[{""column"": ""Año"", ""value"": ""2023""}, {""column"": ""Importe IVA"", ""value"": ""2.479,60 €""}]"
