NÚMERO IDENTIFICATIVO DEL CONTRATO,OBJETO,IMPORTE CON IVA,IMPORTE SIN IVA,ADJUDICATARIO,NIF ADJUDICATARIO,DURACIÓN,TIPO,METADATA
,"SUMINISTRO DE PEQUEÑO 
MATERIAL PARA LA 
REALIZACIÓN DE DIVERSAS 
OBRAS POR PARTE DE LA 
BRIGADA DE CONSERVACIÓN 
PORTUARIA","7.926,46","6.550,79",COMERCIAL ALARJO SLL,,1 MES,SUMINISTROS,
,"TRANSPORTE Y RETIRADA A 
PUNTO AUTORIZADO DE LOS 
RESIDUOS PRODUCIDOS EN LA 
ACTIVIDAD DEL LABORATORIO 
DE MATERIALES","1.064,80","880,00","CONTENEDORES JOSÉ 
MANUEL, S.L.",,6 MESES,SERVICIOS,
,"REPARACIÓN DE LOS 
VEHÍCULOS CAMIÓN CESTA 
MATRÍCULA 5422DWD, CAMIÓN 
GRÚA MATRÍCULA 2124 FWM Y 
REMOLQUE","10.951,53","9.050,85","COOPERATIVA MECANICA 
FABRICADOS COMEFA S 
COOP ASTUR",,1 MES,SERVICIOS,
,"REDACCIÓN DEL PROYECTO 
DE: “RENOVACIÓN INTEGRAL 
DE DIVERSOS ALUMBRADOS 
PÚBLICOS EXISTENTES EN LOS 
PUERTOS DE SAN ESTEBAN DE 
PRAVIA Y DE L’ARENA (SOTO 
DEL BARCO)”.","6.171,00","5.100,00","CUERVO*MOSTEIRIN,JOSE 
MANUEL",,2 MESES,OBRAS,
,"SERVICIO PARA LA REDACCIÓN 
DEL “PROYECTO DE MEJORA 
DE SEGURIDAD VIAL EN EL 
ENTORNO DE LOS PP.KK. 
15+800 Y 27+300 DE LA 
CARRETERA AS-15, 
CORNELLANA-PUERTO DE 
CERREDO”","12.450,26","11.971,40",DICOS 2021 S.L.,,3 MESES,SERVICIOS,
,"SERVICIO DE ALINEACIÓN DE 
DIRECCIÓN PARA VEHÍCULOS 
LIGEROS ADSCRITOS AL 
PARQUE DE MAQUINARIA DE 
OVIEDO”.","1.633,50","1.350,00",EDITA VILLAMEA,,7 MESES,SERVICIOS,
,"ESTUDIO TÉCNICO 
PROSPECTIVO PREPARATORIO 
DE LA REDACCIÓN DE NORMAS 
PARA LA APLICACIÓN DEL 
ARTÍCULO 20.3 DE LA LEY DEL 
PRINCIPADO DE ASTURIAS 
1/2023, DE CALIDAD 
AMBIENTAL, EN LOS 
CONTRATOS DE OBRAS DE LA 
RED DE CARRETERAS Y 
PUERTOS DEL PRINCIPADO DE 
ASTURIAS","14.399,00","11.900,00","EPTISA SERVICIOS DE 
INGENIERÍA, S.L.",,2 MESES,SERVICIOS,
,"ADQUISICIÓN DE CUARENTA 
(40) MOLDES CÚBICOS 
REUTILIZABLES DE MATERIAL 
PLÁSTICO DE 15*15*15 
CENTIMETROS PARA 
FABRICACIÓN DE PROBETAS 
DE HORMIGÓN","1.210,00","1.000,00","EQUIPOS DE ENSAYO 
NORMALIZADOS 
NORMATEST S.L.",,1 MES,SUMINISTROS,
,"Revisión reglamentaria de la 
instalación de baja tensión del 
funicular de Bulnes.","459,80","380,00",EUROCONTROL SA,,1 MES,SERVICIO,
,"REPARACIÓN DE DOS CITROEN 
BERLINGO, MATRICULAS 
3947KHT Y 3141LDT Y DOS 
RENAULT CLIO, MATRÍCULAS 
7998 GJX Y 6041GVD","2.720,33","2.248,21","FERNANDEZ*ALVAREZ,VIC
TOR MANUEL",,"DOS 
SEMANAS",SERVICIOS,
,"REPARACIÓN DE LA MÁQUINA 
SONDA DE ENSAYOS 
GEOTÉCNICOS","3.050,29","2.520,90","FERNANDO ÁLVAREZ 
FERNÁNDEZ (INTEGRAL 
DE MAQUINARIA)",,"QUINCE (15) 
DÍAS",SERVICIOS,
,"ADQUISICIÓN DE DIVERSO 
MATERIAL FUNGIBLE DE 
FERRETERÍA PARA EL 
LABORATORIO DE MATERIALES","523,35","432,52",FERROVIEDO S.L.,,1 MES,SUMINISTROS,
,"ADQUISICIÓN DE MATERIAL DE 
FERRETERÍA PARA 
MANTENIMIENTO DE LAS 
ESTACIONES DE AFOROS DE 
LA RED DE CARRETERAS DE 
TITULARIDAD DEL PRINCIPADO 
DE ASTURIAS.AÑO 2023.","1.747,08","1.443,87","FERROVIEDO SL 
(ALMACÉN GRANDA)",,1 MES,SUMINISTROS,
,"SUMINISTRO DE REPUESTOS Y 
COMPONENTES PARA LA 
REPARACIÓN DE LAS PALAS 
CARGADORAS ADSCRITAS AL 
PARQUE DE MAQUINARIA","10.200,00 €
AÑO 2023: 
5.950,00 €
AÑO 2024: 
4.250,00 €","8.429,75 €
AÑO: 2023 
4.917,35 €
AÑO 2024: 
3.512,40 €",FINANZAUTO S.A,,12 MESES,SUMINISTROS,
,"REPARACIÓN DE ESTACIONES 
DE AFORO SITUADAS EN 
CARRETERAS DE DOBLE 
CALZADA","39.869,50","32.950,00","FRANCISCO SUAREZ 
CONTRATAS S.L.",,2 MESES,OBRAS,
,"ANÁLISIS DE LA 
COMPATIBILIDAD DE LOS 
SEDIMIENTOS DE DRAGADO DE 
LA DÁRSENA ESQUERA DEL 
PUERTO DE RIBADESELLA 
PARA SU USO EN 
REGENERACIÓN DE PLAYAS","17.940,00","14.826,45","FUNDACIÓN UNIVERSIDAD 
DE OVIEDO",,1 MES,SERVICIOS,
,"Suministro de libros para 
Cartografía","139,74","134,37",GIJÓN CENTRAL LIBRO,,15 días,Suministro,
,"Suministro de libros para la 
Biblioteca del Servicio de 
Cartografía","139,74","134,37",Gijón Central Libros SL,,6 días,SUMINISTRO,
,"SUMINISTRO MATERIAL 
TÉCNICO PARA LA 
REALIZACIÓN DE INFORMES 
POR PARTE DE LA SECCIÓN DE 
SEGURIDAD VIAL","1.461,68","1.208,00","GLOBAL GEOSYSTEMS, 
S.L.",,2 MESES,SUMINISTROS,
,"COMPRA DE CONSUMIBLES DE 
TOPOGRAFÍA (2023) 
(CONP/2023/6045)","144,05","685,95","GLOBAL GEOSYSTEMS, 
S.L., con CIF B70140439",,6 MESES,SUMINISTROS,
,"SUMINISTRO DE RECAMBIOS 
PARA LOS SISTEMAS 
HIDRÁULICOS PARA 
VEHÍCULOS DE LAS BRIGADAS 
DE CONSERVACIÓN DE 
CARRETERAS","18,029 €
Año 2023: 
10.516,94€
Año 2024: 
7.512,06€","17.900 €
AÑO 2023: 
8.691,69 €
AÑO 2024: 
6.208,31 €",HIDRÁULICA BALCON S.L,,12 MESES,SUMINISTROS,
,"SUMINISTRO DE DOS 
DISTRIBUIDORES HIDRÁULICOS 
PROPORCIONALES CUATRO 
ELEMENTOS PARA MANDO 
JOYSTICK ELÉCTRICO 
NECESARIOS PARA SU 
ADAPTACIÓN EN LOS 
TRACTORES ADSCRITOS AL 
SERVICIO DE CONSERVACIÓN 
Y EXPLOTACIÓN DE 
CARRETERAS","15.882,46","13.126,00",HIDRÁULICA BALCON S.L,,4 MESES,SUMINISTROS,
,"SERVICIO DE ALQUILER DE UN 
TRACTOR CON CUÑA O SIMILAR 
PARA LA ZONA 9 DE LA 
SECCIÓN OCCIDENTAL DEL 
SERVICIO DE CONSERVACIÓN 
Y EXPLOTACIÓN DE 
CARRETERAS.","13.500,72€
AÑO 2023: 
5.786,97€
AÑO 2024: 
7.713,75€","16,335,87€
AÑO 2023: 
7.002,23€
AÑO 2024: 
9.333,24€","IDINAT OBRAS Y 
SERVICIOS S.L",,12 MESES,SERVICIOS,
,"LIMPIEZA DE OFICINAS DEL 
SERVICIO DE PUERTOS Y DE LA 
PASARELA PEATONAL DEL 
PUERTO DE LLANES","18.120,96","14.976,00","ILUNION LIMPIEZA Y MEDIO 
AMBIENTE, SA",,8 MESES,SERVICIOS,
,"Asistencia técnica para redacción 
de proyecto de intercambiador de 
transporte frente a Laboral, Ciudad 
de la Cultura (Gijón)","11.761,20","9.720,00",INTEGRA INTEGENIERÍA SL,,2 MESES,SERVICIO,
,"Asistencia técnica para la 
redacción del informe de revisión 
previo al de supervisión del 
proyecto de construcción del 
intercambiador de transporte 
urbano en el Humedal (Gijón)","14.300,00","11.818,19",INTEGRA INTEGENIERÍA SL,,2 MESES,SERVICIO,
,"SUMINISTRO DE BATERÍAS 
PARA LOS VEHÍCULOS 
ADSCRITOS AL SERVICIO DE 
CONSERVACIÓN Y 
EXPLOTACIÓN DE 
CARRETERAS","17.813,62","14.722,00","JOSÉ ANTONIO 
DOMÍNGUEZ RODRÍGUEZ",,7 MESES,SUMINISTROS,
,"REPARACIÓN DE DOS RENAULT 
CLIO, MATRÍCULAS 6084 GVD Y 
6229 GVD","308,56","255,01",JOSE RAMON VILLAR SL,,2 DÍAS,OBRAS,
,"REPARACIÓN DEL VEHÍCULO 
RENAULT CLIO, MATRÍCULA 
6084 GVD","155,12","128,20",JOSE RAMON VILLAR SL,,1 MES,SERVICIOS,
,"SUMINISTRO E INSTALACIÓN 
DE TERMO ELÉCTRICO EN EL 
PARQUE DE BRIGADA DE 
CANGAS DE NARCEA DE 
CONSERVACIÓN DE 
CARRETERAS","1.065,53","880,60","JUAN CARLOS GONZÁLEZ 
ÁLVAREZ",,1 MES,SUMINISTROS,
,"SUMINISTRO DE MATERIAL 
ELÉCTRICO PARA REPARACIÓN 
Y RENOVACIÓN DEL 
ALUMBRADO EN VARIOS 
PUERTOS","17.712,39","14.638,34","LA ELECTRICA ALVAREZ 
SIRGO SA",,1 MES,SUMINISTROS,
,"SUMINISTRO DE REPUESTOS 
PARA DESBROZADORAS Y 
SULFATADORAS","1.978,35","1.635,00","LOPEZ*ALVAREZ,MARCOS",,UN MES,SUMINISTROS,
,"OBRAS PARA COLOCACIÓN DE 
UN PANTALÁN DEPORTIVO EN 
EL PUERTO DE SAN ESTEBAN 
DE PRAVIA","47.426,47","39.195,43",MARCOR XOVE SL,,2 DÍAS,OBRAS,
,"SUMINISTRO DE DOS BALIZAS 
AUTÓNOMAS, SEÑALES 01672 
PARA EL PUERTO DE 
RIBADESELLA Y 02715 PARA EL 
PUERTO DE TAPIA, DE 4 
LINTERNAS AUTÓNOMAS Y DE 
BATERÍAS Y CARGADORES","13.254,34","10.954,00","MEDITERRANEO SEÑALES 
MARITIMAS SL",,2 MESES,SUMINISTROS,
,"REPARACIÓN DE LOS 
VEHÍCULOS RENAULT CLIO, 
6173GVD, CITROEN BERLINGO, 
3141 LDT Y PEUGEOT 307, 3038 
FHT.","1.436,95","1.187,56","NEUMATICOS POSADA DE 
LLANERA SL",,5 DÍAS,SERVICIOS,
,"OBRAS DE PROTECCIÓN DE 
TALUD CON PRESENCIA DE 
DESPRENDIMIENTOS DE ROCA 
EN EL PUERTO DE 
RIBADESELLA","46.887,50","38.750,00",NEW CONSTRUCTION,,1 MES,OBRAS,
,"MANTENIMIENTO ANUAL DE LA 
INSTALACIÓN DE 
CLIMATIZACIÓN DEL 
LABORATORIO DE MATERIALES","636,01","525,63","POLAR INGENIERÍA 
MONTAJES Y 
MANTENIMIENTO S.L.",,6 MESES,SERVICIOS,
,"CONSTRUCCIÓN DE UN ASEO 
AUTOLIMPIABLE EN EL PUERTO 
DE CUDILLERO","48.343,32","39.953,16","PROYECTOS E 
INSTALACION DE 
MATERIAL URBANO, SA",,1 SEMANA,OBRAS,
,"SUMINISTRO DE ACEITES Y 
LUBRICANTES ESPECÍFICOS 
PARA CIRCUITOS HIDRÁULICOS 
Y LUBRICANTE PARA MOTORES 
DIESEL (GRANEL) DE LOS 
CAMIONES Y MAQUINARIA 
ADSCRITOS AL PARQUE DE 
MAQUINARIA DE OVIEDO","18.053,20€
AÑO 2023: 
9.026,60€
AÑO 2024: 
9.026,60€","14.919 €
AÑO:7.460 €
AÑO:7.460 €","REPSOL YPF 
LUBRICANTES Y 
ESPECIALIDADES S.A",,12 MESES,SUMINISTROS,
,"SUMINISTRO DE PIEZAS DE 
RECAMBIO PARA LOS 
VEHÍCULOS FURGONETAS, 
ADSCRITOS AL PARQUE DE 
MAQUINARIA DEL PRINCIPADO 
DE ASTURIAS, 
PERTENECIENTES AL SERVICIO 
DE CONSERVACIÓN Y 
EXPLOTACIÓN DE 
CARRETERAS.PLURIANUAL","18.029 €
AÑO 2023: 
10.516,94 €
AÑO 2024: 
7.512,06 €","14.900 €
AÑO 2023: 
8.691,70 €
AÑO 2024: 
6.208,30 €","REPUESTOS Y RECAMBIOS 
DEL NORTE S.L",,12 MESES,SUMINISTROS,
,"SUMINISTRO DE BATERIA Y 
CUENTA GOLPES PARA EQUIPO 
DE PENETRACIÓN DINÁMICA","475,88","393,29","REPUESTOS Y RECAMBIOS 
DEL NORTE, S.L",,7 DÍAS,SUMINISTROS,
,"SUMINISTRO E INSTALACIÓN 
DE DOS MÓDULOS DE 
PANTALÁN FLOTANTE SUPER 
REFORZADOS Y DE DOS 
FINGERS EN EL PUERTO DE LA 
ARENA","45.481,48","37.588,00","RONAUTICA QUALITY 
MARINAS SLU",,1 MES,SUMINISTROS,
,"MANTENIMIENTO DE CONTROL 
DE PLAGAS (DESRATIZACIÓN) 
DE LAS INSTALACIONES DEL 
LABORATORIO DE MATERIALES 
DESDE MAYO DE 2023 A ABRIL 
DE 2024","314,60","260,00",SANIASTUR S.L.,,"12 MESES 
(PLURIANUAL)",SERVICIOS,
,"RETIRADA DE TRONCOS, 
RAMAS Y DEMÁS FLOTANTES 
EN EL PUERTO DE FIGUERAS Y 
EXCAVACIÓN Y RETIRADA DE 
MOGOTE DE PIEDRA EN EL 
PUERTO DE ORTIGUERA","21.260,00","17.570,25","SEIJO VEIGUELA OBRAS Y 
SERVICIOS, SL",,1 MES,OBRAS,
,"CONTROL INCLINOMÉTRICO DE 
LOS MOVIMIENTOS DE LADERA 
EN DOS TRAMOS DE LA RED 
AUTONÓMICA DE CARRETERAS 
DEL PRINCIPADO DE ASTURIAS","11.815,65","9.765,00","SERVICIOS GEOTÉCNICOS 
Y RECURSOS NATURALES 
S.L. INGENORT",,"hasta el 26 de 
diciembre de 
2023",SERVICIOS,
,"SUMINISTRO DE FICHAS PARA 
RELOJ DE CONTROL HORARIO","254,10","210,00","SUMINISTROS 
INTEGRALES GRANDA XXI 
S.L.L. (OFIZE)",,2 MESES,SUMINISTROS,
,"REPARACIÓN DE CINCO 
VEHÍCULOS, DOS NISSAN 
TERRANO, MATRÍCULAS 3451 
DCH Y 7273 BVL Y DE DOS 
FURGONETAS CITROEN C15 
MATRÍCULAS 4675 DNG Y 4652 
DNG Y UNA RENAULT KANGOO 
MATRÍCULA 3463 DCH","6.430,55","5.314,50","TALLERES BALAGUER 
PRAVIA SOCIEDAD 
LIMITADA",,15 DÍAS,SERVICIOS,
,"SUMINISTRO DE CUATRO EJES 
ROMPEDORES DE SAL CON 
PALETAS PARA LOS CAMIONES 
ADSCRITOS AL SERVICIO DE 
CONSERVACIÓN Y 
EXPLOTACIÓN DE 
CARRETERAS","4.356,00","3.600,00",TALLERES SOLARES S.L,,6 MESES,SUMINISTROS,
,"MANTENIMIENTO ANUAL 
OBLIGATORIO DEL CENTRO DE 
TRANSFORMACIÓN DE ALTA 
TENSIÓN DEL LABORATORIO 
DE MATERIALES","615,89","509,00","TCM MONTAJES 
ELECTRICOS S.L.",,3 MESES,SERVICIOS,
,"Asistencia técnica para redacción 
de informe de revisión previo al de 
supervisión del proyecto de 
construcción de plataformas 
reservadas y mejora de movilidad 
en el entorno del Hospital San 
Agustín de Avilés","13.495,00","11.152,89","TÉCNICA Y PAISAJE 
INGENIERÍA SL",,2 MESES,SERVICIO,
,"Asistencia técnica para la 
redacción del proyecto de 
intercambiador de transporte frente 
al EASMU (Oviedo)","12.850,00","10.619,84","TÉCNICA Y PAISAJE 
INGENIERÍA SL",,2 MESES,SERVICIO,
,"REDACCIÓN DEL PROYECTO 
ACTUALIZADO ASOCIADO A LA 
OBRA DE: PROYECTO DE 
SEÑALIZACIÓN INFORMATIVA 
DE PLAYAS DE ASTURIAS","7.163,20","5.920,00","TÉCNICA Y PAISAJE 
INGENIERÍA, S.L.",,45 DÍAS,SERVICIOS,
,"CONTRATO MENOR DE 
SERVICIOS PARA LA 
REDACCIÓN DEL ESTUDIO 
HIDRÁULICO EN EL ENTORNO 
DEL PUENTE DE LA MATA 
(GRADO) SOBRE EL RÍO CUBIA 
Y PROPUESTA DE ENCAJE DEL 
NUEVO PUENTE 
(CONP/2023/6403)","14.520,00","12.000,00","TECNICA Y
PAISAJE INGENIERIA, S.L. 
(TEYPA), con CIF B74393943",,2 MESES,SERVICIOS,
,"Suministro de varios dispositivos 
del funicular de Bulnes","4.214,70","3.483,22",TELEFÉRICOS Y NIEVE SL,,1 MES,SUMINISTRO,
,"OBRAS DE REPOSICIÓN DE 
ACCESO A FINCA EN EL P.K. 
3+005 DE LA CARRETERA SC-2 
RIOSECO-AGUES Y LADINES. 
TRAMO: RIOSECO-SOTO DE 
AGUES (SOBRESCOBIO) 
(CONP/2023/4782)","3.025,00","2.500,00","TRABAJOS
SALENSE, S.L., con CIF 
B74008384",,1 MES,OBRAS,
,"SUMINISTRO DE MATERIAL 
FERRETERO PARA 
REPARACIÓN DEL CARRO DE 
VARDA DE LUARCA Y 
ESCALERAS DE LUARCA Y 
CASTROPOL","13.885,92","11.475,97","UNION FERRETERA ASTUR, 
SL",,1 MES,SUMINISTROS,
,"Suministro de ropa y calzado 
personal laboral","1.754,75","1.450,21","UNIÓN FERRETERA DE 
ASTURIAS SL",,2 MESES,SUMINISTRO,
,"OBRAS DE ACTUACIONES EN 
ZONAS CON 
DESPRENDIMIENTOS DE ROCA 
Y REHABILITACIÓN DE FIRME","19.602,00","16.200,00","VALDES OBRAS Y 
SERVICIOS SL",,1 MES,OBRAS,
,"SUMINISTRO DE RECAMBIOS Y 
REPUESTOS PARA LOS 
CAMIONES RENAULT 
ADSCRITOS AL PARQUE DE 
MAQUINARIA DEL PRINCIPADO 
DE ASTURIAS”","17.968,50","14.850,00",VEHINSA S.L,,4 MESES,SUMINISTROS,
,"ACTUALIZACIÓN DE PROYECTO 
DE REPARACIÓN DE LA 
ESTRUCTURA DEL MUELLE 
ABIERTO EN EL PUERTO DE 
RIBADESELLA","2.274,80","1.880,00",VIAVETUS INGENIEROS SL,,3 MESES,SERVICIOS,
,"REUBICACIÓN Y REPARACIÓN 
DE LA BALIZA, SEÑAL 01672, 
RETIRADA DE ÁRBOL 
ENGANCHADO EN LA BALIZA 
01672.1, COLOCACIÓN EN 
PRIMAVERA-VERANO Y 
POSTERIOR RETIRADA EN 
OTOÑO-INVIERNO DE BOYAS, 
MUERTOS Y CABOS PARA 
SEÑALIZACIÓN DEL CANAL 
INTERIOR DE LA MARINA 
DEPORTIVA, COLOCACIÓN DE 
UN FILTRO ABSORBENTE DE 
AGUA EN LOS DEPÓSITOS DE 
COMBUSTIBLE Y REPARACIÓN 
DE TORRETAS DE SERVICIOS, 
EN EL PUERTO DE 
RIBADESELLA","23.595,00","19.500,00","VILLASUB OBRAS 
MARITIMAS, SL",,2 MESES,OBRAS,
,"Suministro de baterías para 
sustituir a las averidadas en el SAI 
de Poncebos","8.630,93","7.133,00","VULCANIZADOS BALDAJOS 
SLU",,1 MES,SUMINISTRO,
,"ACTUALIZACIÓN DE PROYECTO 
DE NAVE POLIVALENTE EN LOS 
TALLERES DE LA BRIGADA DE 
PUERTOS EN SAN ESTEBAN DE 
PRAVIA","9.619,50","7.950,00",ZEELK INGENIERIA SL,,3 MESES,SERVICIOS,
