NÚMERO IDENTIFICATIVO DEL CONTRATO,OBJETO,IMPORTE CON IVA,IMPORTE SIN IVA,ADJUDICATARIO,NIF ADJUDICATARIO,DURACIÓN,TIPO,METADATA
,Servicio para supervisión y asesoramiento veterinario experto en centros ictiogénicos,"13.535,06 €","11.186,00 €",ASOCIACIÓN ASTURIANA DE PISCICULTORES,,"Hasta el 31 
diciembre 2025",Servicios,
,Mantenimiento del vehículo 8832 LCZ,"700,00 €","578,51 €",ASTURHÍBRIDO SL,,Una (1) semana,Servicio,
,Suministro de alcohol de 96º y detergente cloruro de benzalconio,"292,89 €","260,67 €",ASTURLAB ASTURIAS SL,,1 mes,Suministro,
,Suministro de Kits de extracción para el area de residuos del Laboratorio de Sanidad Vegetal,"2.264,90 €","1.871,82 €",ASTURLAB ASTURIAS SL,,1 mes,Suministro,
,Suministro de disolventes para el area de residuos del Laboratorio de Sanidad Vegetal,"482,35 €","398,64 €",ASTURLAB ASTURIAS SL,,1 mes,Suministro,
,Suministro de material fungible para el area de residuos del Laboratorio de Sanidad Vegetal,"365,13 €","301,76 €",ASTURLAB ASTURIAS SL,,1 mes,Suministro,
,Suministro de antisueros para Salmonella,"158,51 €","131,00 €",ASTURLAB ASTURIAS SL,,1 mes,Suministro,
,Suministro de material de laboratorio para area fisico-quimica del Laboratorio de Sanidad Animal,"1.019,23 €","842,34 €",ASTURLAB ASTURIAS SL,,1 mes,Suministro,
,Mantenimiento de los motores de las embarcaciones EL RINCONÍN y LA MOURA,"625,57 €","517,00 €",ASTURSERCOMAR SL,,Un (1) mes,Servicio,
,Mantenimiento del casco de la embarcación NVA. ASTURIAS,"986,15 €","815,00 €",ASTURSERCOMAR SL,,Un (1) mes,Servicio,
,Mantenimiento del compresor,"269,35 €","222,60 €",ASTURTECNIA SL,,Un (1) mes,Servicio,
,Servicio de autobuses III Comité de seguimiento del FEMPA,"990,00 €","818,18 €",AUTOCARES MARIANO SL,,Un (1) día,Servicio,
,Reparacion y mantenimiento del vehiculo  RENAULT moelo CLIO  conmatricula 5226 KSM,"863,53 €","713,66 €",AUTOCENTER PRINCIPADO SL,,1 día,Servicios,
,Botiquín para las embarcaciones,"535,45 €","479,76 €",BEATRIZ MEDIAVILLA CACHÁN,,Una (1) semana,Suministro,
,Suministro de patron de Deoxinivalenol y Ocratoxina A,"1.038,68 €","858,41 €",BIOSER SA,,1 mes,Suministro,
,Caracterización de fauna y flora en la Charca de Bon. MUP 101 Cea y Cetín. Parres,"2.994,75 €","2.475,00 €",BIOSFERA CONSULTORIA MEDIOAMBIENTAL SL,,1 mes,Servicio,
,"Estudio distribución, propuesta de áreas críticas y análisis marcaje de Madreperla de río en la cuenca del 
río Narcea","18.029,00 €","14.900,00 €",BIOSFERA CONSULTORIA MEDIOAMBIENTAL SL,,"Hasta el 30 de junio 
de 2021",Servicios,
,"Difusión de una campaña publicitaria para el fomento del consumo de trucha de acuicultura asturiana 
bajo la marca ""Alimentos del Paraíso Natural""","17.661,87 €","14.596,59 €",BITTIA MEDIA SL,,"Del 26 de mayo 
hasta el 30 de junio 
de 2025",Servicio,
,Acondicionamiento y aislamiento acústico de la sala de reuniones de la DGPM,"48.218,50 €","39.850,00 €",BOCETTO INTERIORISMO Y CONSTRUCCIÓN SL,,Dos (2) meses,Obra,
,Gestión del stand institucional en la XV Feria internacional forestal de Tineo: Asturforesta 2025,"15.885,56 €","13.128,56 €",BUSCANDO A MI MUSA ESTUDIO DISEÑO SL,,4 meses,Servicio,
,"Curso ""Oportunidades en el sector pesquero""","7.475,00 €","7.475,00 €",CANTÁBRICA CONSULTORES MARÍTIMOS SL,,Cuatro (4) días,Servicio,
,"Asistencia Tecnica para Direccion de Obras y Coordinacion de Seguridad y Salud para la reforma del 
Centro de Informacion Agraria de Navelgas","847,00 €","700,00 €",CELESTINO RODRIGUEZ RODRIGUEZ,,5 Meses,Servicio,
,Reparacion de diversos equipos de laboratorio del departamento de Campañas,"2.718,13 €","2.246,39 €",CHEMLABOR SL,,1 mes,Servicio,
,Patrocinio vuelta ciclista a asturias por la marca de calidad  alimentos del paraiso,"14.520,00 €","12.000,00 €",CLUB CICLISTA ARAMO,,18 días,Servicios,
,Suministro de bolsas para residuos del Laboratorio de Sanidad Animal,"498,52 €","412,00 €",COMERCIAL AVILES SL,,1 mes,Suministro,
,Suministro de etiquetas APLI 2738,"44,77 €","37,00 €",COMERCIAL MANUEL URONES SL,,1 mes,Suministro,
,Suministro de material de cromatografia para el area de residuos del Laboratorio de Sanidad Vegetal,"1.446,62 €","1.195,55 €",COMERCIAL SEVILLANA DE LABORATORIOS SL,,1 mes,Suministro,
,Suministro de termobloque para PCR directa,"1.869,01 €","1.544,64 €",COMERCIAL SEVILLANA DE LABORATORIOS SL,,1 mes,Suministro,
,Suministro de kit de extracción y purificación de ácidos nucleicos para la PCR directa.,"7.993,26 €","6.606,00 €",COMERCIAL SEVILLANA DE LABORATORIOS SL,,7 meses,Suministro,
,Servicio de varada de la embarcación RÍA DEL EO,"8.741,54 €","7.224,41 €",CONTRATAS PIÑERA SA,,Un (1) mes,Servicio,
,Suministro maíz cebaderos,"162,24 €","156,00 €","COOPERATIVA DE AGRICULTORES, CONSUMIDORES Y 
USUARIOS DEL CONCEJO DE GIJÓN S COOPERATIVA",,"Hasta el 30 de 
noviembre de 2025",Suministros,
,Elaboración del proyecto de mejora  camino de acceso a La Cueva La Cañada (Onís),"2.871,39 €","2.373,05 €",COVIASTUR SL,,Dos meses,Servicios,
,Elaboración del proyecto de acondicionamiento del camino de Foncuaya a La Collada (Yernes y Tameza),"2.856,99 €","2.361,15 €",COVIASTUR SL,,Dos  meses,Servicios,
,"Elaboración del proyecto de red de caminos de la zona de C.P. de Piedrafita - San Playu del Siesmu-
Godón (VALDÉS)","12.265,21 €","10.136,54 €",COVIASTUR SL,,"Cinco meses y 
medio",Servicios,
,Análisis para vigilancia sanitaria en cetáceos,"5.623,79 €","4.647,76 €",CSIC-CISA,,"Hasta el 15 de 
diciembre de 2025",Servicios,
,Análisis toxicológico muestras fauna silvestre,"7.865,00 €","6.500,00 €",CSIC-IREC,,"Hasta el 15 de 
diciembre de 2025",Servicios,
,Suministro de bolsas de extraccion para el area de fitopatologia del Laboratorio de Sanidad Vegetal,"237,26 €","196,08 €",CULTEK SL,,1 mes,Suministro,
,Suministro de termo electrico para el Laboratorio de Sanidad Animal,"586,85 €","485,00 €",DANIEL LUEJE DÍAZ,,1 mes,Suministro,
,Suministro de 10.500 unidades o kits de identificación para ganado ovino/caprino,"15.754,20 €","13.020,00 €",DATAMARS IBÉRICA SLU,,20 días,Suministro,
,"Suministro de calzado adecuado para el personal tecnico del Servicio de Planificacion y Coordinacion de 
Oficinas Comarcales y del Servicio de Vida Silvestre","3.406,76 €","2.815,50 €",DEXIBERICA SOLUCIONES INDUSTRIALES SAU,,1 Meses,Suministro,
,Suministro de equipos de proteccion individual para el Laboratorio de Sanidad Animal,"644,74 €","532,84 €",DEXIBERICA SOLUCIONES INDUSTRIALES SAU,,1 mes,Suministro,
,Reparación del vehículo matrícula 8828 LCZ,"880,95 €","728,06 €",DIEGO TRESPALACIOS GALÁN,,Una (1) semana,Servicio,
,Mantenimiento del termociclador,"254,40 €","210,25 €",DISMED SA,,Una (1) semana,Servicio,
,Reparación de un autoclave,"264,25 €","218,39 €",DISMED SA,,Un (1) día,Servicio,
,Suministro de material de laboratorio,"2.651,53 €","2.191,35 €",DISMED SA,,Un (1) mes,Suministro,
,Reactivos generales y medios de cultivo,"2.818,97 €","2.329,73 €",DISMED SA,,Un (1) mes,Suministro,
,Suministro de Ácido γ-aminobutírico,"79,76 €","65,92 €",DISMED SA,,Una (1) semana,Suministro,
,Reparacion del autoclave y robot del Laboratorio de Sanidad Animal,"278,30 €","230,00 €",DISMED SA,,1 mes,Servicio,
,Suministro de oligonucleotidos y sondas para PCR,"774,40 €","640,00 €",DISMED SA,,1 mes,Suministro,
,Suministro de material fungible para tecnicas de PCR,"3.933,67 €","3.250,97 €",DISMED SA,,1 mes,Suministro,
,Reparacion y sustitucion de columna de enchufes del departamento de Campañas,"267,71 €","221,25 €",DISMED SA,,1 mes,Servicio,
,Suministro de reactivos para el area de fitopatologia del Laboratorio de Sanidad Vegetal,"5.009,90 €","4.140,41 €",DISMED SA,,1 mes,Suministro,
,Suministro de Kit para la deteccion de ADN en PCR en el Laboratorio de Sanidad Animal,"3.913,37 €","3.234,19 €",DISMED SA,,8 meses,Suministro,
,"Suministro de reactivos y materiales de referencia utilizados en tecnicas de PCR para deteccion de 
diversas proteinas de origen animal en piensos","1.154,39 €","954,04 €",DISMED SA,,1 mes,Suministro,
,Suministro de densitometro y calibrantes,"1.285,02 €","1.062,00 €",DISMED SA,,1 mes,Suministro,
,Suministro de frigorifico para el area de fitopatologia del Laboratorio de Sanidad Vegetal,"450,12 €","372,00 €",DISMED SA,,1 mes,Suministro,
,Suministro de puntas para robot pipeteador multicanal TECAN FREEDOM EVO-2 100 MCA,"10.904,24 €","9.011,77 €",DISMED SA,,1 mes,Suministro,
,Estudio piloto de poblaciones submareales de erizo de mar en el Principado de Asturias,"18.125,80 €","14.980,00 €",ECONORT CONSULTORÍA AMBIENTA SL,,Ocho (8) meses,Servicio,
,Realización de muestreos de ocle,"13.310,00 €","11.000,00 €",ECONORT CONSULTORÍA AMBIENTA SL,,Hasta 31.05.25,Servicio,
,Reparación del radar de la embarcación NVA. ASTURIAS,"1.185,80 €","980,00 €",ELECTRÓNICA EDIMAR SA,,Un (1) mes,Servicio,
,Suministro de medios y reactivos para cultivos y PCR en el Laboratorio de Sanidad Animal,"2.104,06 €","1.738,89 €",EQUILABO SCIENTIFIC SL,,9 meses,Suministro,
,Sustitución de un evaporador de la cámara de fío de la Cofradía de Ribadesella,"3.589,34 €","2.966,40 €",FERGAL VENTA DE MAQUINARIA SL,,Un (1) mes,Servicio,
,Luz El Musel,"302,50 €","250,00 €",FERROVIAL ENERGÍA SA,,Hasta el 31/12/25,Suministro,
,Mantenimiento del ejercicio 2025 y adaptación a la normativa de prevención de incendios,"6.265,38 €","5.178,00 €",FIRE CONTROL SL,,Hasta 31.12.25,Servicio,
,Sustitucion de termo eléctrico,"417,45 €","345,00 €",FONCAVAL GRADO SL,,15 Dias,Servicio,
,Base de datos asturiana de la construcción actualizadaa 2025,"170,00 €","140,50 €","FUNDACIÓN ESTUDIOS CALIDAS EDIFICACIÓN 
ASTURIAS",,Quince  días,Suministros,
,Cambio de neumáticos vehículo 8866 LCZ,"525,00 €","433,88 €",GARAJE RAPE SL,,Una (1) semana,Servicio,
,Mantenimiento del vehículo 8828 LCZ,"239,08 €","197,59 €",GARAJE RAPE SL,,Una (1) semana,Servicio,
,Sustitución de una batería en el vehículo 0644 KSM,"212,09 €","175,28 €",GARAJE RAPE SL,,Una (1) semana,Servicio,
,Cambio de aceite y otros trabajos de mantenimiento del vehículo 8814 LCZ,"239,08 €","197,59 €",GARAJE RAPE SL,,Una (1) semana,Servicio,
,Cambio de acite y filtros del vehículo 0171 KFL,"205,71 €","170,01 €",GARAJE RAPE SL,,Una (1) semana,Servicio,
,Cambio de neumáticos y aceite del vehículo 0644 KSM,"558,34 €","461,44 €",GARAJE RAPE SL,,Una (1) semana,Servicio,
,Suministro de master mix para el area de fitopatologia del Laboratorio de Sanidad Vegetal,"200,86 €","166,00 €",GENES Y ENCIMAS SL,,1 mes,Suministro,
,"Suministro de mezcla de reactivos de PCR para el area de fitopatologia del Laboratorio de Sanidad 
Vegetal","303,71 €","251,00 €",GENES Y ENCIMAS SL,,1 mes,Suministro,
,"Suministro de kits para la realización de técnica ELISA para la determinación de leucosis enzoótica 
bovina","11.616,00 €","9.600,00 €",GOLD STANDARD DIAGNOSTICS MADRID SA,,7 meses,Suministro,
,Suministro 20.000 pasaportes para animales de compañía,"15.488,00 €","12.800,00 €",GRÁFICAS FORTUNY SL,,1 mes,Suministro,
,Atención veterinaria ejemplar oso pardo cantábrico,"489,99 €","489,99 €","HOSPITAL VETERINARIO BUENAVISTA, SL",,1 mes,Servicios,
,Suministro de kit ELISA de enfermedad hemorrágica epizootica,"3.103,65 €","2.565,00 €",IDVET BIOLÓGICOS SL,,8 meses,Suministro,
,Etiquetas Letra Q,"695,75 €","575,00 €",IMPRENTA QUILOGAS SL,,1 año,Suministro,
,Calibracion espectrofotometro del Laboratorio Sanidad Animal,"900,24 €","744,00 €",INSTRUMENTACIÓN Y SERVICIOS DE CALIBRACIÓN SL,,1 mes,Servicio,
,Limpieza terraza Oficina Comarcal Pola Siero,"139,75 €","115,50 €",ITMA SOPORTE GLOBAL SA,,Hasta 31/12/2025,Servicio,
,Suministro de congelador vertical para el Laboratorio de Sanidad Vegetal,"665,50 €","550,00 €",IVAN MARTÍNEZ ANTÓN,,1 mes,Suministro,
,Elaboración del proyecto de red de caminos de la zona de C.P. de Parroquia de Borres,"12.928,12 €","10.684,39 €",JAVIER DE SAN JOSE GONZÁLEZ,,Cinco meses,Servicios,
,Elaboración del proyecto de red de caminos de la zona de C.P. de Serandinas-Miñagon,"14.287,52 €","11.807,87 €",JAVIER DE SAN JOSE GONZÁLEZ,,Cinco meses,Servicios,
,Suministro de un arcón congelador y trabajos en la cámara de frío,"1.089,00 €","900,00 €","JL REFRIGERACIÓN INDUSTRIAL Y COMERCIAL DEL 
FRÍO SL",,Un (1) mes,Servicio,
,"Servicio de vaciado y traslado de residuos líquidos orgánicos del centro de recuperación de la fauna 
silvestre","1.761,76 €","1.456,00 €",JOFRA SA,,"Hasta el 30 de 
diciembre 2025",Servicios,
,Reparacion de la ventana del aseo de mujeres de la Oca de Luarca,"216,59 €","179,00 €",JOSE ANTONIO ACEVEDO GAYOL,,15 Dias,Servicio,
,Suministro balsa salvavidas,"1.815,00 €","1.500,00 €",JOSÉ ANTONIO DOCAL SL,,Un (1) mes,Suministro,
,"Asesor especialista para tribunales de las pruebas para la obtención de titulaciones profesionales de 
pesca","3.100,00 €","3.100,00 €",JUAN ANTONIO FERNÁNDEZ GARCÍA,,"Hasta la entrega de 
las calificaciones 
definitivas",Servicio,
,Reforma del Centro de Informacion Agraria de Navelgas,"47.589,30 €","39.330,00 €",JUAN CARLOS FERNANDEZ RODRIGUEZ,,5 Meses,Obra,
,Reparacion ventana de despacho OCA Villaviciosa por rotura de cristal,"104,06 €","86,00 €",JUAN CARLOS LIÑERO PEDRAYES,,1 Mes,Servicio,
,Servicio de catering para jornada del camino de Santiago a Vela,"3.960,00 €","3.600,00 €",LA ZAPATARRANCA SL,,Un (1) día,Servicio,
,"Elaboración de evaluación de impacto ambiental simplificada de la zona de C.P. de Parroquia de Borres 
(Tineo)","2.716,45 €","2.245,00 €",LOCIS SIGTECH SOLUCIONES SOSTENIBLES SL,,Cuatro meses,Servicios,
,Actualización del proyecto de acondicionamiento del camino de Tamagordas-San Emiliano (Illano),"2.392,83 €","1.977,55 €",LUIS FANDIÑO PERIANES,,Dos meses,Servicios,
,Suministro de 1000 cartas naúticas,"301,60 €","249,26 €",Mª CRISTINA PINEDA GONZÁLEZ,,Un (1) mes,Suministro,
,Material de ferretería,"1.089,00 €","900,00 €",MARTÍN VEGA MAQUINARIA SA,,Hasta 31/12/25,Suministro,
,Adquisición de aparatos de medida forestal,"488,60 €","403,80 €",MERILÄINEN,,2 meses,Suministro,
,Suministro de sobres para el Laboratorio de Sanidad Animal,"297,78 €","246,10 €",MIGUEL CUELI ÁLVAREZ,,1 mes,Suministro,
,Reparación de una vitrina y otros trabajos de carpintería,"1.113,20 €","920,00 €",MUEBLES EL SUCU SL,,Un (1) mes,Servicio,
,Fabricación de una vitrina,"5.348,20 €","4.420,00 €",MUEBLES EL SUCU SL,,Un (1) mes,Suministro,
,Suministro de lámpara uv,"3.025,00 €","2.500,00 €",MUNIELLO ELECTRICIDAD SA,,Un (1) mes,Suministro,
,Reparación vehículo Nissan Qashqai8526KHH,"753,35 €","622,30 €",NEUMÁTICOS OVIEDO SL,,10 días hábiles,Servicios,
,Reparación vehículo Ford Ranger 2291KGJ,"1.205,45 €","996,24 €",NEUMÁTICOS OVIEDO SL,,10 días hábiles,Servicios,
,Reparación y mantenimiento de 4 vehículos matrículas: 5202 KSM - 5203 KSM - 5180 KSM - 5173 KSM,"386,18 €","1.838,93 €",NEUMÁTICOS OVIEDO SL,,1 mes,Servicio,
,"Reparación y mantenimiento de 6 vehículos matrículas: 5227 KSM - 5197 KSM - 6663 CHP - 0716 FGB - 
2436 GCS","1.988,56 €","1.643,44 €",NEUMÁTICOS OVIEDO SL,,1 mes,Servicio,
,Reparacion urgente del vehiculo Dacia Duster 9258MVT de la Oficina Comarcal de Tineo,"147,00 €","121,49 €",NEUMATICOS OVIEDO SL,,7 Dias,Servicio,
,Adquisición de material informático para técnicos del Servicio de Gestión Forestal,"4.077,70 €","3.370,00 €",NORBIM GEO SL,,1 mes,Suministro,
,"Elaboración de evaluación de impacto ambiental simplificada de la zona de C.P. de Serandinas - 
Miñagón (Boal)","4.477,00 €","3.700,00 €",NORTE ASISTENCIAS E INFORMES SL,,Cuatro meses,Servicios,
,Mejora de firme en camino de Carcedo de Lomes (Allande),"45.441,40 €","37.554,88 €",OBRAS PÚBLICAS ANDERBE SL,,Dos  meses,Obras,
,Reparacion ascensor OCA Villaviciosa,"1.876,06 €","1.550,46 €",ORONA SOCIEDAD COOPERATIVA,,3 Meses,Servicio,
,Suministro oxígeno centro ictiogénico,"2.091,28 €","1.728,33 €",OXIGENO CASTAÑO SL,,"Hasta el 15 
noviembre 2025",Suministros,
,Catering pausa café,"247,50 €","225,00 €",PANDURU ECONOMÍA CIRCULAR SLL,,Un (1) día,Servicio,
,"Servicios técnicos para la ejecución de trabajos de supervisioón continua del cumplimiento de los centros 
de autorización del organismo pagador","12.705,00 €","10.500,00 €",PRICEWATERHOUSECOOPERS AUDITORES SL,,"Hasta
13/06/2025",Servicios,
,"Servicio de evaluación del estado de las poblaciones de algas laminariales a través de la realización de 
muestreos submarinos","18.029,00 €","14.900,00 €",PROFESSIONAL DIVIGN TECHNOLOGY SL,,Siete (7) meses,Servicio,
,"Servicio de gestion del stand de la marca de calidad alimentos del paraiso con motivo del salon 
Gourmets 2025","16.435,10 €","14.941,00 €",PROGOURMET SA,,4 días,Servicios,
,Suministro de material fungible para tecnicas microbiologicas,"439,96 €","363,60 €",PROQUINORTE SA,,1 mes,Suministro,
,Suministro de material fungible para el area de fitopatologia del Laboratorio de Sanidad Vegetal,"2.324,86 €","1.921,37 €",PROQUINORTE SA,,1 mes,Suministro,
,"Suministro de reactivos para la amplificacion de RNA en una PCR de transcripcion inversa en el 
Laboratorio de Sanidad Animal","4.177,40 €","3.452,40 €",PROQUINORTE SA,,8 meses,Suministro,
,"Servicio de recogida y destrucción de subproductos de origen animal generados en la actividad 
cinegética en el Principado de Asturias en 2025","2.420,00 €","2.200,00 €",PROYGASA SAU,,1 año,Servicio,
,Publicación prensa proyectos de Concentración Parcelaria 2025-2026,"12.414,59 €","10.259,99 €",PUBLIESTRATEGIAA SL,,Doce  meses,Servicios,
,Caja institucional para los ponentes de una jornada técnica de merluza,"759,25 €","701,19 €",QUESOS DEL PRINCIPADO DE ASTURIAS SL,,Una (1) semana,Suministro,
,Caja institucional para los ponentes del III Comité de seguimiento del FEMPA,"914,79 €","844,80 €",QUESOS DEL PRINCIPADO DE ASTURIAS SL,,Una (1) semana,Suministro,
,Reparacion persiana OCA Villaviciosa,"96,80 €","80,00 €",RAMON BERROS POLADURA,,1 Mes,Servicio,
,Cena para ponentes del III Comité de Seguimiento del FEMPA,"1.100,00 €","1.000,00 €",REAL CLUB ASTUR DE REGATAS,,Un (1) día,Servicio,
,Sustitucion de material fungible del equipo de agua purificada del Laboratorio de Sanidad Vegetal,"2.115,23 €","1.748,12 €",REPRESENTACIONES EDUARDO MUÑÍZ SL,,1 mes,Suministro,
,Adquisición de 320 elementos desechables para trampas de las plagas de procesionaria y lagarta peluda,"379,61 €","344,12 €",SANIDAD AGRICOLA ECONEX SL,,1 mes,Suministro,
,"Suministro y distribucion de 3.800 mochilas nevera porta-alimentos como medida de acompañamiento en 
el programa de leche escolar llevado a cabo en el Principado de Asturias (curso escolar 2024/2025)","5.149,76 €","4.256,00 €",SANLUC REGALOS PUBLICITARIOS SA,,1 mes,Suministro,
,Elaboración del proyecto de acondicionamiento de camino en Villota (Grado),"1.815,00 €","1.500,00 €",SEITOP INGENIEROS SAL,,Dos  meses,Servicios,
,Elaboración del proyecto de mejora del camino de Cañeu a Santa Cristina (Grado),"3.025,00 €","2.500,00 €",SEITOP INGENIEROS SAL,,Dos meses,Servicios,
,Elaboración del proyecto de mejora del camino en La Vega de Cuero (Candamo),"2.359,50 €","1.950,00 €",SEITOP INGENIEROS SAL,,Dos  meses,Servicios,
,Elaboración del proyecto de red de caminos de la zona de C.P. Montes Fabal y Lamisqueira (Taramundi),"9.801,00 €","8.100,00 €",SEITOP INGENIEROS SAL,,Cinco meses,Servicios,
,Suministro localizadores gps,"13.915,00 €","11.500,00 €",SERVICIOS DE GESTIÓN MEDIOAMBIENTAL SIGMA SL,,"Hasta 15,07.25",Suministro,
,Análisis espacial de la actividad pesquera y marisquera,"17.895,90 €","14.790,00 €",SERVICIOS DE GESTIÓN MEDIOAMBIENTAL SIGMA SL,,Un año,Servicio,
,Suministro de material de limpieza,"334,07 €","276,09 €",SERVICIOS INTERNACIONALES REUNIDOS SA,,1 mes,Suministro,
,Revisión de equipos RÍA DEL EO,"2.439,25 €","2.015,91 €",SERVICIOS MARÍTIMOS DE SEGURIDAD SL,,Un (1) mes,Servicio,
,Cambio de baterías en las embarcaciones EL BRAVO y NAVAYO,"1.015,50 €","839,26 €",SERVICIOS MARÍTIMOS DE SEGURIDAD SL,,Un (1) mes,Servicio,
,Suministro de 9 forros polares,"877,56 €","725,26 €",SERVICIOS MARÍTIMOS DE SEGURIDAD SL,,Un (1) mes,Suministro,
,Adquisición de pienso para salmones en cautividad,"6.916,63 €","6.287,85 €",SKRETTING ESPAÑA,,"Hasta 30 
septiembre 2025",Suministros,
,Alquiler de espacios para III Comité de seguimiento del FEMPA,"2.674,10 €","2.210,00 €","SOCIEDAD PÚBLICA DE GESTIÓN Y PROMOCIÓN 
TURÍSTICA Y CULTURAL DEL PRINCIPADO DE ASTURIAS 
SA",,Dos (2) días,Servicio,
,Mejora del camino de acceso de La Rebollada a La Braña de Cormichan ( Somiedo),"38.786,55 €","32.055,00 €",SOMIEDO RECURSOS NATURALES SLL,,Un mes,Obras,
,Mantenimiento de Repoblaciones en Montes en Convenio de Tineo,"33.971,89 €","30.883,54 €",SOMIEDO RECURSOS NATURLAES SLL,,3 meses,Obra,
,Limpieza de helecho en MUPs del Concejo de Tineo,"33.788,74 €","30.717,04 €",SOMIEDO RECURSOS NATURLAES SLL,,3 meses,Obra,
,Limpieza de helecho en MUP 335 Rodoiros (Tineo),"14.283,02 €","12.984,56 €",SOMIEDO RECURSOS NATURLAES SLL,,2 meses,Obra,
,Mantenimiento de Repoblaciones en el Concejo de Valdés,"24.470,71 €","22.246,10 €",SOMIEDO RECURSOS NATURLAES SLL,,3 meses,Obra,
,Sumiistro de una silla de despacho,"381,15 €","315,00 €",TABIQUES DIVISORIOS ARCO SL,,Una (1) semana,Suministro,
,Mantenimiento de Coche - Cambio de Correa de Distribución 6605FYP,"942,65 €","779,05 €",TALLER MECANICO CASTAÑEDA SL,,1 mes,Servicio,
,Cambio de aceite y otros trabajos de mantenimiento del vehículo 6706 FYP,"214,55 €","177,31 €",TALLERES CASI SL,,Una (1) semana,Servicio,
,Sustitucion urgente por averia del termostato de la calefacción de la Oficina Comarcal de Luarca,"114,95 €","95,00 €",TECNO OCCIDENTE SL,,7 Dias,Servicio,
,Reparacion caldera de gasoil de la CIA de Tapia de Casariego (dependiente de la OCA de Vegadeo),"119,97 €","99,15 €",TECNO OCCIDENTE SL,,15 Dias,Servicio,
,Arreglo de la caldera de gasoil del consultorio de Grandas de Salime (dependiente de la OCA Vegadeo),"521,38 €","430,90 €",TECNO OCCIDENTE SL,,15 Dias,Servicio,
,Reparacion de la caldera de la OCA de Cangas de Onis,"365,42 €","302,00 €",TECNO ORIENTE ASTUR SL,,4 Meses,Servicio,
,Reparacion de la caldera del Centro de Informacion Agraria de Salas,"36,18 €","29,90 €",TECNO SERVICIO AVILES SL,,2 Dias,Servicio,
,Suministro test SNAP Betalactámicos ST Plus,"1.247,35 €","1.030,87 €",TECNOLOGÍA AGRARIA SA,,1 mes,Suministro,
,Suministro de antisueros para Yersinia,"150,61 €","124,47 €",THERMO FISHER DIAGNOSTICS SLU,,1 mes,Suministro,
,"Mantenimiento del mirador del Fito, MUP nº105 Puerto del Sueve, Parres","5.651,99 €","4.671,07 €",TINASTUR SCL ASTUR,,1 semana,Obra,
,Reparación del camino de acceso a Los Mazos (Boal),"45.465,91 €","37.575,13 €",TRANSPORTES Y MAQUINARIA GONZALO SL,,Un mes,Obras,
,"Replanteo de fincas de reemplazo en la zona de Concentración Parcelaria de Labayos (Cangas del 
Narcea)","2.988,70 €","2.470,00 €",TSAMARAXIL SL,,Tres  meses,Servicios,
,Impresión de un póster,"21,78 €","18,00 €",TUKÁN SOMOS IMPRESORES SL,,Dos (2) días,Servicio,
,Estudios histológicos y moleculares,"12.221,00 €","10.100,00 €",UNIVERSIDAD DE LEÓN,,"Hasta el 15 de 
diciembre de 2025",Servicios,
,"Adquisición de cuarenta ejemplares de la obra literaria ""La becada: historia natural interpretada""","1.000,00 €","961,53 €",UNIVERSIDAD DE OVIEDO,,"Hasta el 30 de 
noviembre de 2025",Suministros,
