NÚMERO IDENTIFICATIVO DEL CONTRATO,OBJETO,IMPORTE CON IVA,IMPORTE SIN IVA,ADJUDICATARIO,NIF ADJUDICATARIO,DURACIÓN,TIPO,METADATA
,"Suministro de material de 
albañilería para aseo femenino 
en la nave de la brigada y 
reparaciones de albañilería","14.835,37 €","12.260,63 €",COMERCIAL ALARJO SLL,,5 MESES,SUMINISTRO,
,"Suministro de consumibles 
para periféricos de impresión 
de la sección oriental de 
conservación . 25/056/coex-m","4.608,29 €","3.808,50 €","COMERCIAL HIDALGO 
ALONSO",,15 días,SUMINISTRO,
,"Suministro
de
equipos
de
protección
individual
con
destino
al
personal
de
la
Guardería
del Medio
Natural:
Buzo forestal","3.432,53 €","2.836,80 €","CONFECCIONES OROEL, 
S.L.",,2 meses,Suministro,
,"MEJORA SEGURIDAD VIAL 
CARRETERA SUBIDA A LA 
FARRPONA","38.860,00 €","32.115,70 €","CONTRATAS FERNÁNDEZ 
GRANDA, S.L.",,UN (1) MES,OBRAS,
,"Servicio de carga de gas en los 
circuitos de aire acondicionado 
de tractores de las brigadas de 
conservación de carreteras","2.420,00 €","2.000,00 €","CSG ELECTRONICA 
CONFORT Y SEGURIDAD 
S.L",,7 MESES,SERVICIO,
,"Dragado de mantenimiento de 
calados de la dársena interior 
del puerto de Puerto de Vega","47.252,92","39.052,00","DRAGADO Y 
MANTENIMIENTO DE 
PUERTOS S.L",,1 MES,OBRAS,
,"Dragado de mantenimiento de 
calados en la dársena interior 
de Luarca","48.363,70 €","39.970,00 €","DRAGADO Y 
MANTENIMIENTO DE 
PUERTOS, S.L.U",,1 MES,OBRAS,
,"Dragado de manteimiento de 
calados en el canal de la 
dársena exterior del puerto de 
Candás.","48.339,50 €","39.950,00 €","DRAGADO Y 
MANTENIMIENTO DE 
PUERTOS, S.L.U,",,1 MES,OBRAS,
,"Servicio equilibrado cabezales 
desbrozadores de los tractores 
adscribos al servicio de 
explotación de carreteras","3.630,00 €","3.000,00 €","EQUILIBRADOS 
DINAMICOS Y 
PREDICTIVO S.L",,4 MESES,SERVICIO,
,"Suministro de barandilla 
superior para los depósitos de 
fibra de cloruro sódico de riosa 
y degaña pertenecientes a la 
dirección general de 
infraestructuras","4.646,40 €","3.840,00 €","EQUIPOS INVERNALES 
S.L",,15 DIAS,SUMINISTRO,
,"Tapado de escalera del puerto 
de Cudillero","30.613,00 €","25.300,00 €",EXBARPU SL,,2 MESES,OBRAS,
,"Dragado de pantalán de 
tránsitos en el Puerto de 
Ribadesella","45.942,19 €","37.968,75 €",EXCADE SL,,1 MES,OBRAS,
,"REPOSICIÓN DE VALLADO 
DE MADERA EN PARROQUIA 
RURAL DE GIO","4.967,66 €","4.105,50","EXCAVACIONES 
QUINTELA SL",,UN (1) MES,OBRAS,
,"Retirada de materiales vertidos 
en varias carreteras de la zona 
ii de conservación . 
25/069/coex-m","42.277,40","34.940,00","EXCAVACIOPNES SOLIS 
VEGA, S.L.",,2 meses,OBRA,
,"Servicio
de
""Trabajo
de
investigación
científica
para
el
inventario
y
documentación
espeleológica
de
la
red
de
Parques
Naturales
del
Principado de Asturias: Parque
Natural de Fuentes del Narcea,
Degaña
e
Ibias
y
Parque
Natural de Somiedo","14.520,00 €","12.000,00 €","FEDERACIÓN DE 
ESPELEOLOGÍA DEL 
PRINCIPADO DE 
ASTURIAS",,"4 meses y 
medio",Servicio,
,"Suministro de material de 
ferretería y materiales básicos 
de obra para la zona 1ª oriental 
de conservación . 25/071/coex-
m","12.279,08 €","10.148,00 €","FERRETERIA PUENTE 
ARIN, S.L.",,3 meses,SUMINISTRO,
,"Obras
de
""Intervenciones
selvícolas
para mejora
de
la
resiliencia,
adaptación
al
cambio
climático
y
prevención
de
incendios
en
masas
forestales
de
castaño
en
el
Parque Natural de Las Ubiñas-
La Mesa","47.311,00 €","39.100,00 €","FUNDACIÓN OSO DE 
ASTURIAS",,5 meses,Obra,
,"Servicio de redacción de 
informe de caracterización de 
sedimentos a dragar en el 
puerto de Ribadesella","8.470,00 €","7.000,00 €","FUNDACION 
UNIVERSIDAD DE 
OVIEDO",,1 SEMANA,SERVICIO,
,"Servicio
de
asistencia
en
revisión
y
actualización
de
la
estrategia
de
prevención
y
lucha
contra
incendios
forestales de Asturias","15.730,00 €","13.000,00 €","FUNDACIÓN 
UNIVERSIDAD DE 
OVIEDO (INDUROT)",,"Hasta el 15 de 
diciembre de 
2025",Servicio,
,"ESTUDIO SOBRE ORIGEN DE 
LA COLORACIÓN OSCURA 
OCASIONAL DEL AGUA DEL 
RÍO NEGRO-LUARCA","7.139,00 €","5.900,00 €","FUNDACIÓN 
UNIVERSIDAD DE 
OVIEDO",,3 MESES,SERVICIO,
,"Reparación y sustitución de 
varios componentes en el 
surtidor de combustible del 
puerto de Figueras","19.034,51 €","15.731,00 €","HALKY 
REPRESENTACIONES,SL",,2 MESES,OBRAS,
,"Pintado y reparación de 
barandillas, farolas y elementos 
de señalización marítima en los 
puertos de Llanes, Ribadesella, 
El Puntal y Luanco. Año 2025","47.844,37 €","39.540,80 €","HECOMI DEL 
PRINCIPADO SL",,"2,5 MESES",OBRAS,
,"Instalación de rejas de 
protección, mosquiteras y 
nuevo falso techo en la cetárea 
y cubre canalones en la lonja 
de Ribadesella.","13.915,00 €","11.500,00 €","HECOMI DEL 
PRINCIPADO SL",,15 DÍAS,OBRAS,
,"Servicio de revisión técnica 
para acreditación de 
conformidad de los tractores 
desbrozadores valtra g105 
adscritos al servicio de 
explotación de carreteras","1.629,88 €","1.347,01 €",HITRAF S.A,,4 MESES,SERVICIO,
,Campaña Movilidad FIDMA,"4.646,40 €","3.840,00 €","HUSO 360 
CONSULTORES DE 
MEDIO AMBIENTE Y 
DESARROLLO SL",,15 DÍAS,SERVICIO,
,"ASISTENCIA TÉCNICA 
SUSTITUCIÓN DEL 
COLECTOR DE 
SANEAMIENTO EN EL 
NÚCLEO DE A GARDA-
TARAMUNDI
SEGURIDAD Y SALUD","2.832,36 €","2.340,79 €","IDEAS Y FUTURO 
INGENIERIA S.L.",,1 MES,SERVICIO,
,Suministro de imprenta,"326,70 €","270,00 €",IMPRENTA GOYMAR SL,,15 DÍAS,SUMINISTRO,
,"Suministro de talonarios de 
partes diarios de trabajo en 
taller del parque de maquinaria","325,49 €","269,00 €",IMPRIMIMOS S.L,,2 MESES,SUMINISTRO,
,"Servicio de redacción de 
proyecto de instalación de 
pantalanes para embarcaciones 
pesqueras en el Puerto de 
Lastres","9.075,00 €","7.500,00 €","INCAT 
INFRAESTRUCTURAS, 
S.A.",,2 MESES,SERVICIO,
,"Desatasco de colectores en el 
puerto Cudillero","1.331,00 €","1.100,00 €","INSTALACIONES Y 
REFORMAS JOCABA S. L.",,1 DÍA,SERVICIO,
,"Servicio de redacción de 
proyecto constructivo para 
reparación del dique divisorio 
del puerto de Navia","17.061,00 €","14.100,00 €","INTEGRA INGENIERIA, SL",,4 MESES,SERVICIO,
,"REPARACIÓN DE CUBIERTA 
LOCAL EL POTRO 
PARROQUIA RURAL SAN 
COSME","4.999,91 €","4.132,16 €",IVAN RIESGO CASTRO,,DOS(2) MESES,OBRAS,
,"Suministro
de
binoculares
térmicos y frontales con destino
al
Servicio
de
Agentes
Medioambientales","14.444,38 €","11.937,50 €","JOLUVI, S.A.",,3 meses,Suministro,
,"Suministro
de
equipos
de
protección
individual
para
el
personal
de
la Guardería
del
Medio Natural: Mochilas","15.481,65 €","12.794,75 €","JOLUVI, S.A.",,4 meses,Suministro,
,"ASISTENCIA TÉCNICA 
SEGURIDAD Y SALUD 
NUEVO DEPÓSITO AGUA Y 
MEJORA RED DISTRIBUCIÓN 
AGUA POTABLE A SOMINES - 
GRADO","6.413,00 €","5.300,00 €","JOSE ISRAEL 
FERNANDEZ. GONZALEZ",,3 MESES,SERVICIO,
,"ANÁLISIS DE MUESTRAS DE 
SOLUCIONES ACUOSAS DE 
ESPUMAS Y FLUIDOS 
BIOLÓGICOS PARA 
IDENTIFICAR PRESENCIA DE 
PFAS (INTERREG SUDOE)","5.390,43 €","4.454,90 €",LABAQUA S.A.,,3 MESES,SERVICIO,
,"Mantenimiento de las 
instalaciones del laboratorio de 
materiales","4,749,25 €","3,925,00 €","LACERA NOROESTE DE 
SERVICIOS S.L.",,HASTA 31-DIC,SERVICIO,
,"Asistencia Técnica para la 
redacción del
proyecto de Reparación de 
pasarela peatonal en el puerto 
de Cudillero","17.787,00 €","14.700,00 €","LFG STRUCTURAL 
DESIGNS SL",,3 MESES,SERVICIO,
,"Poda y tala de árboles en las 
carreteras as-337, sotrondio - 
figaredo, varios pp.kk. . 
25/072/coex-m","48.387,90","39.990,00","LOLA GREEN, S.L.",,1 mes,OBRA,
,"REDACCIÓN DEL PROYECTO 
DE DIGITALIZACIÓN DE LAS 
INSTALACIONES DE 
ABASTECIMIENTO DEL 
CONCEJO DE YERNES Y 
TAMEZA","13.781,90 €","11.390,00 €",MAGNA DEA S.L.,,3 MESES,SERVICIO,
,"SEGURIDAD Y SALUD 
INUNDABILIDAD EN EL 
ENTORNO DE LA SENDA 
FLUVIAL PTE ROMANO DE 
COLLOTO-SIERO FEDER 
21/27","9.619,50 €","7.950,00 €",MAGNA DEA S.L.,,10 MESES,SERVICIO,
,"Mantenimiento vehículo 
matrícula 2917-FXP","1.433,81 €","1.184,97 €","MANUEL FERNÁNDEZ 
GONZÁLEZ",,5 Dias,Servicios,
,"Limpieza y retirada de árboles 
en el puerto de Viavélez, 
inspección y amarre del buque 
Dragos en San Esteban de 
Pravia, retirada de sargazo y 
reparación de los fondeos del 
puerto de Lastres","44.422,73 €","36.713,00 €",MARCOR XOVE SL,,2 MESES,SERVICIO,
,"Contratación de un controlador 
(auditor) para la validación de 
los gastos del proyecto 
Bluepoint","3.267,00 €","2.700,00 €","MARÍA LOSILLA GARCÍA-
BRAGA",,"11,5 Meses",Servicios,
,"Servicio de revisión y 
reparación de la baliza  
MBL400S luz de sectores señal 
número 01610 del sistema de 
balizamiento del puerto de 
Bustio","744,15 €","615,00 €","MEDITERRANEO 
SEÑALES MARITIMAS SL",,5 DÍAS,SERVICIO,
,GAS PROPANO CANALIZADO,"3.500,00 €","2.892,56 €","NED SUMINISTRO GLP, 
S.A.U.",,"DOCE(12) 
MESES",SUMINISTRO,
,"Reparación de tramos de 
botaolas en los puertos de 
Tapia y Puerto de VegaA","47.190,00 €","39.000,00 €","NEMESIO BEDIA 
CONSTRUCCIONES, SL",,3 MESES,OBRAS,
,"Tapado de caverna junto al 
aseo autolimpiable del puerto 
viejo de Cudillero","12.367,30","10.220,91",NEW CONSTRUCTION SL,,1 MES,OBRAS,
,"SERVICIO INSTALACIÓN DE
 RED LORA PARA 
COMUNICACIONES EN EL 
ÁMBITO DEL CICLO 
INTEGRAL DEL AGUA EN EL 
CONCEJO DE ILLAS","17.363,50 €","14.350,00 €","NEXMACHINA 
SOLUTIONS S.L.",,4 MESES,SERVICIO,
,"Calibración de equipo de 
medida. estación total 
topográfica trimble s5 . 
25/052/coex-m","948,64","784,00","NORBIM GEO, S.L.",,1 mes,SERVICIO,
,"Senovación del pavimento en el 
p.k. 0+026 de la carretera as-
252, laviana - cabañaquinta, en 
el puente de la chalana 
(laviana) . 25/067/coex-m","40.740,70 €","33.670,00 €","P.J.R. Gestión, S.L.",,2 meses,OBRA,
,"Suministro de pintura y 
repuestos para el taller de 
pintura del parque de 
maquinaria del servicio de 
conservación y explotación de 
carretera","3.948,88 €","3.263,54 €","PINTURAS PRINCIPADO 
S.L",,5 MESES,SUMINISTRO,
,"Revisión y mantenimiento de 
los motores de las 
embarcaciones Galocha y 
Govantes del Servicio de 
Puertos","2.990,37 €","2.471,38 €","SANTIRSO*ALVAREZ,CRI
STINA",,5 DÍAS,SERVICIO,
,"Suministro de equipos de 
protección contra incendios, así 
como actualización y revisión 
de los existentes en las 
distintas instalaciones 
portuarias","14.356,65 €","11.865,00 €","SEGURIDAD RIOS Y 
ORTIZ SL",,2 MESES,SUMINISTRO,
,"Señalización vertical y 
balizamiento con destino a los 
distintos parques de 
conservación de la zona 4 de la 
sección central del servicio de 
conservación de carreteras . 
25/060/coex-m","13.287,00 €","10.980,99 €","SEÑALIZACIONES 
ASTURIAS, S. L. (SEAS)",,3 meses,OBRA,
,"Señalización vertical y 
balizamiento con destino a los 
distintos parques de 
conservación de la zona 6 de la 
sección central del servicio de 
conservación de carreteras . 
25/062/coex-m","13.287,00 €","10.980,99 €","SEÑALIZACIONES 
ASTURIAS, S. L. (SEAS)",,3 meses,OBRA,
,"Solocación de barrera de 
seguridad la carretera as-320, 
avilés,-,piedras blancas y en la 
as-352, somado - vegafriosa . 
25/063/coex-m","19.605,63 €","16.203,00 €","SEÑALIZACIONES 
INTEGRALES DEL NORTE, 
S.L (SEINOR)",,1 mes,OBRA,
,"Colocación de barrera de 
seguridad en la carretera ln-7, 
sotiello - zureda y en la ln-9 
espinedo - jomezana de arriba . 
25/064/coex-m","19.632,25 €","16.225,00 €","SEÑALIZACIONES 
INTEGRALES DEL NORTE, 
S.L. (SEINOR)",,1 mes,OBRA,
,"Colocación de barrera de 
seguridad la carretera sd-1, 
central de la malva - saliencia, 
varios pp.kk. . 25/065/coex-m","21.149,59","17.479,00","SEÑALIZACIONES 
INTEGRALES DEL NORTE, 
S.L. (SEINOR)",,1 mes,OBRA,
,"Suministro de un dron (rpas, 
del inglés remotely piloted 
aircraft system) para las tareas 
de inspección y adquisición de 
datos geoespaciales mediante 
el uso de técnicas 
fotogramétricas, formación 
reglada para el correcto uso de 
los equipos suministrados y . 
25/059/coex-m","11.495,00 €","9.500,00 €","SETTOP SURVEY, S.L.",,2 meses,SUMINISTRO,
,"ASISTENCA TÉCNICA 
SEGURIDAD Y SALUD  
AMPLIACIÓN PLAZO PY 
DIGITALIZACIÓN DE LAS 
INSTALACIONES DE 
ABASTECIMIENTO Y 
SANEAMIENTO DE LUARCA 
(VALDÉS)","7.163,20 €","5.920,00 €",SIRME INGENIERIA S.L.,,7 MESES,SERVICIO,
,"ASISTENCIA TÉCNICA 
SEGURIDAD Y SALUD 
ACTUACIONES PUESTA EN 
MARCHA ETAP ZARRÍN EN 
LA ESPINA (SALAS)","1.089,00 €","900,00 €",SIRME INGENIERIA S.L.,,1MES,SERVICIO,
,"Servicio de redacción de 
proyecto de actualización de 
señalización de los puertos del 
Principado de Asturias","16.940,00 €","14.000,00 €",SIRME INGENIERIA SL,,3 MESES,SERVICIO,
,"Renovación de luminarias en 
las torres del p.k. 31+240 de la 
carretera as-17, avilés - riaño . 
25/057/coex-m","47.553,00 €","39.300,00 €","SOCIEDAD IBERICA DE 
CONSTRUCCIONES 
ELECTRICAS, S.A. (SICE)",,3 meses,OBRA,
,"Obras de reparación de 
instalaciones eléctricas en las 
glorietas y travesías de las 
carreteras de la sección 
occidental de la redcapa. 
25/033/coex-m","30.259,28","25.007,67","SOCIEDAD IBERICA DE 
CONSTRUCCIONES 
ELECTRICAS, S.A. (SICE)",,2 meses,OBRA,
,"MEMORIA VALORADA 
EQUIPAMIENTO PARA LA 
CONEXIÓN DEL NUEVO 
DEPÓSITO DE MIERES CON 
EL EXISTENTE-MIERES","26.129,43 €","21.594,57 €",SOGENER SDS S.L.,,1 MES,OBRA,
,"Suministro de rueda de 
recambio para veinticinco 
vehículos combi compacto del 
tipo furgoneta de brigada de 
carreteras de la dirección 
general de infraestructuras","7.446,64 €","6.154,25 €",STELLANTIS & YOU,,15 Días,SUMINISTRO,
,"Suministro de estanterías 
metálicas para almacenaje del 
estocaje de vestuario y equipos 
de protección individual para el 
personal de la dirección general 
de infraestructuras","3.025,00 €","2.500,00 €","SUMINISTROS 
ASTURIANOS 
ESPECIALIZADOS S.L",,30 DÍAS,SUMINISTRO,
,"Servicio de rotulación de 25 
vehículos tipo combi compactos 
de la dirección general de 
infraestructuras","18.029,00 €","14.900,00 €","SUSANA FERNANDEZ 
FERNANDEZ",,3 MESES,SERVICIO,
,"Reparación vehículo matrícula 
9107-LNW","595,17 €","491,88 €","TALLERES SUÁREZ DÍAZ, 
S.L.",,6 Días,Servicios,
,"Mantenimiento vehículo 
matrícula 9958-MML","223,85 €","185,00 €","TALLERES SUÁREZ DÍAZ, 
S.L.",,2 Días,Servicios,
,"Reparación vehículo matrícula 
0952-FGB","632,83 €","523,00 €","TALLERES SUÁREZ DÍAZ, 
S.L.",,15 Días,Servicios,
,"Reparación vehículo matrícula 
0795-FFH","424,71 €","351,00 €","TALLERES SUÁREZ DÍAZ, 
S.L.",,6 Día,Servicios,
,"ACONDICIONAMIENTO DE 
COLECTORES DE 
SANEAMIENTO EN EL 
ENTORNO DEL RÍO SUARÓN 
(VEGADEO)","47.422,80 €","39.192,40 €","TARESCO INGENIERIA Y 
CONSTRUCCION S.L.",,1 MES,OBRA,
,"SUSTITUCIÓN DEL 
COLECTOR 
DE SANEAMIENTO EN EL 
NÚCLEO DE A GARDA 
(TARAMUNDI)","38.960,31 €","32.198,60 €","TARESCO INGENIERIA Y 
CONSTRUCCION S.L.",,1MES,OBRA,
,"Vigilancia ambiental 
correspondiente al dragado de 
mantenimiento de calados del 
puerto de Llanes","17.115,45","14.145,00","TAXUS MEDIO AMBIENTE 
SL",,5 MESES,SERVICIO,
,"Servicio de vigilancia ambiental 
correspondiente al dragado de 
mantenimiento de calados del 
puerto de Luarca","17.115,45","14.145,00","TAXUS MEDIO AMBIENTE 
SL",,3 MESES,SERVICIO,
,"Servicio de vigilancia ambiental 
correspondiente al dragado de 
mantenimiento de calados de 
Puerto de Vega","15.669,50","12.950,00","TAXUS MEDIO AMBIENTE 
SL",,5 MESES,SERVICIO,
,"Revisión obligatoria de 
insatalación de gas del 
laboratorio de materiales y 
sustitución de liras y gomas 
caducadas y colocación de 
señales de peligro","423,50 €","350,00 €",TCM PRINCIPADO S.L.,,1 MES,SERVICIO,
,"ASISTENCA TÉCNICA 
SEGURIDAD Y SALUD 
OBRAS PERTE 
DIGITALIZACIÓN DEL CICLO 
DEL AGUA DEL PRINCIPADO 
DE ASTURIAS PRTR","16.915,80 €","13.980,00 €","TECNICA Y PAISAJE 
INGENIERIA S.L.",,10 MESES,SERVICIO,
,"ASISTENCIA TÉCNICA 
SEGURIDAD Y SALUD 
MEJORAS EN LOS 
DEPÓSITOS DE SANTO 
ADRIANO","2.662,00 €","2.200,00 €","TECNICA Y PAISAJE 
INGENIERIA S.L.",,3 MESES,SERVICIO,
,"SAT para redacción informes 
de revisión previo a supervisión 
de proyectos modificados de 
varias obras","11.071,50 €","9.150,00 €","TÉCNICA Y PAISAJE 
INGENIERÍA SL",,1 MES,SERVICIO,
,"Servicio de redacción del 
proyecto de sustitución de 
pavimentos de pantalanes de 
los puertos del Principado de 
Asturias","9.801,00 €","8.100,00 €","TÉCNICA Y PAISAJE 
INGENIERÍA, SL (TEYPA)",,3 MESES,SERVICIO,
,"Suministro cinco cilindros 
hidráulicos para el funicular de 
Bulnes","17.303,00 €","14.300,00 €",TELEFÉRICOS Y NIVE SL,,6 SEMANAS,SUMINISTRO,
,"Servicio de Asistencia Técnica 
para la ejecución de batimetrías 
multihaz en los puertos de 
Cudillero, Luanco y Candás","16.335,00 €","13.500,00 €",TOPCAD INGENIERIA SL,,4 MESES,SERVICIO,
,"Obras
de
rehabilitación
de
la
capilla del Carmen de Cerredo
(Degaña)","42.456,00 €","35.087,60 €","TRABAJOS SALENSE, S.L.",,3 meses,Obra,
,"OBRA MEJORAS EN LOS 
DEPÓSITOS DE SANTO 
ADRIANO","44.075,17 €","36.425,76 €","TRABAJOS Y OBRAS 
PEÑABLANCA S.L.",,3 MESES,OBRA,
,"Pavimentación de la explanada 
de la rampa de varada del 
dique exterior del Puerto Nuevo 
de Cudillero","47.946,25 €","39.625,00 €","TRANSPORTES Y 
MAQUINARIA GONZALO 
SOCIEDAD LIMITADA",,2 MESES,OBRAS,
,"Obras de reparación de 
asentamientos y pavimentado 
con mezcla bituminosa en 
caliente en la carretera as-227, 
san martín de lodón - puerto de 
somiedo, entre la riera y castro 
(entre los pp.kk. 31+000 y 
33+000 aprox.) . 25/068/coex-m","45.431,17 €","37.546,42 €","TRATAMIENTOS 
ASFALTICOS, S.A. 
(TRASFALT)",,2 meses,OBRA,
,"Suministro de material de 
fontanería para el Servicio de 
Puertos","15.860,03 €","13.107,46 €","UNION FERRETERA 
ASTUR, SL",,2 MESES,SERVICIO,
,"Suministro de material de 
ferretería para el Servicio de 
Puertos","13.797,78 €","11.403,12 €","UNION FERRETERA 
ASTUR, SL",,1 MES,SUMINISTRO,
,"SUMINISTRO VESTUARIO DE 
TRABAJO PERSONAL 
TÉCNICO DE OBRA","1.392,54 €","1.150,86 €","UNIÓN FERRETERA, S.L.",,"DOS (2) 
MESES",SUMINISTRO,
,"MANTENIMIENTO VEHÍCULO 
RENAULT KADJAR 6708 LNM","380,57 €","314,52 €",URÍA MOTOR S.L.,,1 DÍA,SERVICIO,
,"Servicio
de
asesoramiento
técnico para la elaboración del
Pliego
de
Prescripciones
Técnicas para el suministro de
vestuario
para
el
Servicio
de
Agentes Medioambientales","7.235,80 €","5.980,00 €","VESTHOLD TRADING, S.L.",,"Hasta el 30 de 
diciembre de 
2025",Servicio,
,"Servicio de redacción de 
proyecto constructivo para 
reparación del dique Sur del 
puerto de El Puntal, Villaviciosa","17.968,50 €","14.850,00 €","VIAVETUS INGENIEROS 
SL",,4 MESES,SERVICIO,
,"MANTENIMIENTO VEHÍCULO 
RENAULT KADJAR 6789LNM","314,60 €","260,00 €","VICTOR MANUEL 
FERNÁNDEZ ÁLVAREZ",,1 DÍA,SERVICIO,
,"MANTENIMIENTO VEHÍCULO 
VEHÍCULO DACIA DUSTER 
6922KZL","579,18 €","478,66 €","VICTOR MANUEL 
FERNÁNDEZ ÁLVAREZ",,3 DÍAS,SERVICIO,
