NÚMERO IDENTIFICATIVO DEL CONTRATO,OBJETO,IMPORTE CON IVA,IMPORTE SIN IVA,ADJUDICATARIO,NIF ADJUDICATARIO,DURACIÓN,TIPO,METADATA
,"REFORMA Y ADECUACIÓN CP VIRGEN DE LA MAREAS, 
AVILÉS","28.435,00 €",,"INICIATIVAS EMPRESARIALES 
ASTURIANAS, S.L. (INSA 
AISLAMIENTOS)",,6 SEMANAS,,
,"PROYECTO BE Y EST SEG Y SALUD IMPLANTACIÓN TRES 
UNIDS PRIMER CICLO EI (0-3) CP MONTEVIL, GIJÓN","10.684,30 €",,IVAN PANICERES CORRALES,,45 DÍAS,,
,"ATDEO Y CSS ESCUELINA 0-3 L´ESCONDERITE, MIERES","3.630,00 €",,JAVIER GONZÁLEZ FOLGUEIRAS,,4 MESES,,
,"PROYECTO ACCESIBILIDAD CP CLARÍN, GIJÓN","7.124,48 €",,"JOSÉ RAMÓN GARCÍA-CONDE 
NORIEGA",,2 MESES,,
,"SERVICIO COORDINACIÓN SEGURIDAD Y SALUD EN FASE 
DE TRABAJOS DE SUSTITUCIÓN DE CANALONES Y 
REPARACIÓN PARCIAL DE ASFALTADO EN EL CP 
BELMONTE DE MIRANDA, BELMONTE DE MIRANDA","880,46 €",,JUAN IGNACIO VILLAR FERNANDEZ,,6 SEMANAS,,
,"SERVICIO COORDINACIÓN SEGURIDAD Y SALUD PARA 
OBRAS VARIAS EN CP VIRGEN DE LAS MAREAS, AVILÉS","603,65 €",,JUAN IGNACIO VILLAR FERNANDEZ,,1 MES,,
,Servicio de Catering Escuela Infantil Llanera,"13.796,64 €",,La Productora de Catering SL,,15/01/2025-31/03/2025,,
,Servicio de Catering Escuela Infantil Ribadedeva,"13.677,84 €",,Limpiezas Mieres SL,,Enero-Marzo 2025,,
,Servicio de Catering Escuela Infantil Peñamellera Baja,"8.082,36 €",,Limpiezas Mieres SL,,Enero-Marzo 2025,,
,Servicio de Catering Escuela Infantil Onis,"9.947,52 €",,Limpiezas Mieres SL,,Enero-Marzo 2025,,
,Servicio de Catering Escuela Infantil Vibaño,"4.973,76 €",,Limpiezas Mieres SL,,Enero-Marzo 2025,,
,"PROYECTO BASICO Y EJEC Y EST SEG Y SALUD 
IMPLANTACIÓN TRES UNIDS PRIMER CICLO EI (0-3) CP 
LOS CAMPOS, GIJÓN","11.253,00 €",,"MACARIO LUIS GONZÁLEZ 
ASTORGA",,45 DÍAS,,
,SUMINISTRO QUEMADOR CALDERA IES NOREÑA,"18.029,00 €",,"MANTEGAS, S.L.",,2 MESES,,
,Servicio de Catering Escuela Infantil Boal,"9.240,00 €",,Maria Jesus Rodriguez Espino,,Enero-Marzo 2025,,
,Servicio de Catering Escuela Infantil Soto del Barco,"14.652,00 €",,Maria Jesus Rodriguez Espino,,Enero-Marzo 2025,,
,Servicio de Catering Escuela Infantil Valdes,"10.395,00 €",,Maria Jesus Rodriguez Espino,,Enero-Marzo 2025,,
,Servicio de Catering Escuela Infantil Villayon,"4.620,00 €",,Maria Jesus Rodriguez Espino,,Enero-Marzo 2025,,
,Servicio de Catering Escuela Infantil Illas,"5.940,00 €",,Maria Jesus Rodriguez Espino,,Enero-Marzo 2025,,
,"Servicio de pólizas de responsabilidad civil y accidentes para el 
alumnado que realiza la fase de formación en empresa u 
organismo equiparado dirigida al alumnado de Formación 
Profesional de los grados D y E. Lote 1 Seguros de accidente","3.613,68 €",,"Markel Insurance, sucursal en España.",,"1 de febrero de 2025 a 31 
de julio de 2025 (6 meses)",,
,"PROYECTO B.EJEC. SUSTITUCIÓN CUBIERTAS ALMACÉN 
CRA PINTOR ÁLVARO DELGADO, BARCIA Y CP LA 
RECONQUISTA, CANGAS DE ONÍS","18.083,45 €",,MARTA ARIAS ARIAS,,1 MES,,
,"REDACCIÓN PLANES AUTOPROTECCIÓN Y CHARLAS 
CENTOS 0-3 CP JUAN RODRIGUEZ MUÑIZ Y ESCUELAS 
BLANCAS,OVIEDO","2.166,96 €",,"PREVINSA, S.L.",,2 MESES,,
,"REDACCIÓN PLAN AUTOPROTECCIÓN Y CHARLA CEE 
MONTECERRAO, OVIEDO","3.069,87 €",,"PREVINSA, S.L.",,2 MESES,,
,"REDACCIÓN PLAN AUTOPROTECCIÓN, CHARLA INFORM. Y 
PLAN EMERGENCIA CEE MONTECERRAO, OVIEDO","3.977,37 €",,"PREVINSA, S.L.",,2 MESES,,
,"CSS OBRAS CAMBIO PUERTA ACCESO IES EL BATÁN, 
MIERES","713,90 €",,"QNK ARQUITECTURA, S.L.P.",,30 DÍAS,,
,"REDACCIÓN PROYECTO BÁSICO Y EJECUCIÓN 
SUSTITUCIÓN CUBIERTA FIBROCEMENTO CP SAN PEDRO 
DE PIÑERES, ALLER","14.399,00 €",,"QNK ARQUITECTURA, SLP",,1 MES,,
,"SERVICIO AT Y CSS OBRAS INSTALACIÓN CLIMATIZACIÓN 
SALÓN ACTOS IES RAMÓN ARECES, GRADO","1.812,58 €",,"RUNITEK INGENIEROS, S.L.",,2 MESES,,
,"SERVICIO AT Y CSS OBRAS INSTALACIÓN CLIMATIZACIÓN 
CP SEVERO OCHOA, GIJÓN","1.933,58 €",,"RUNITEK INGENIEROS, S.L.",,2 MESES,,
,"COORDINACIÓN SEG. Y SALUD Y ATDF ACCESIBILIDAD CP 
LAS VEGAS, CORVERA","4.779,50 €",,SANDRA ÁLVAREZ ARIAS,,4 MESES,,
,"COORDINACIÓN SEG Y SALUD Y ASIST. TÉCNICA Y 
DIRECCIÓN EJEC. OBRA EN LA CUBIERTA SALÓN ACTOS 
DEL CP LA GESTA OVIEDO","2.243,34 €",,SANTIAGO RODRÍGUEZ TRÉ,,"1,5 MESES",,
,"2 PROYECTOS BÁSICOS Y EJEC Y EST SEG Y SALUD 
IMPLANTACIÓN UNIDAD PRIMER CICLO EI (0-3) CO 
OBANCA Y UNA UNIDAD CP PASCÓN (TINEO)","12.414,60 €",,VA ARQUITECTOS SL,,45 DÍAS,,
,"COLOCACIÓN BARANDILLAS Y OBRAS ACCESORIAS IES 
LA FLORIDA,OVIEDO","45.944,31 €",,"VAVIR URBANISMO, S.L.",,40 DÍAS,,
,Acompañantes de Transporte Escolar,"2.772,00 €",,VITAEVENTS,,6 MESES,,
