NÚMERO IDENTIFICATIVO DEL CONTRATO,OBJETO,IMPORTE CON IVA,IMPORTE SIN IVA,ADJUDICATARIO,NIF ADJUDICATARIO,DURACIÓN,TIPO,METADATA
CONP/2024/7509,"Servicio de formación en evaluación de políticas públicas de empleo 
en el curso 2024-2025, mediante la participación de dos personas del 
Servicio Público de Empleo en el diploma de especialización 
evaluación de políticas públicas de empleo","7.140,00",,Universidad de Barcelona,Q0818001J,,OBSERVATORIO DE LAS OCUPACIONES,
CONP/2024/9460,"Servicio de catering con ocasión de la Jornada de Orientación que se 
celebrará en el Centro Polivalente Integrado de Lugones","1.068,38",,Kikiricoop S. Coop. Astur,F52536356,,OBSERVATORIO DE LAS OCUPACIONES,
"SGCP-14/2024
CONP/2024/6401",Eliminación bocas incendios,"2.865,40",,"ATENUA, S.L.",B33998584,,"GESTIÓN DE CENTROS PROPIOS Y 
PROGRAMAS DE EMPLEO-FORMACIÓN",
"SGCP-16/2024
CONP/2024/7002",Servicio de reprografía (competencias clave),"1.473,78",,"FOTOCOPIAS SEIS, S.L.",B33414038,,"GESTIÓN DE CENTROS PROPIOS Y 
PROGRAMAS DE EMPLEO-FORMACIÓN",
"SGCP-19/2024
CONP/2024/7310",Suministro electrobomba de achique,"1.721,83",,URÍA INGENIERÍA DE INSTALACIONES S.A.,A33483017,,"GESTIÓN DE CENTROS PROPIOS Y 
PROGRAMAS DE EMPLEO-FORMACIÓN",
"AM_1/22_5/24_SGCP
DECO/2024/19599",Material de oficina no inventariable (Oficina),"384,68",,COMERCIAL MANUEL URONES S.L.,B33298738,,"GESTIÓN DE CENTROS PROPIOS Y 
PROGRAMAS DE EMPLEO-FORMACIÓN",
"SGCP-20/2024
CONP/2024/7785",Reparación máquina fichajes,"673,97",,ZP INFORMÁTICA S.L.,B33328261,,"CENTRO DE ORIENTACIÓN, 
EMPRENDIMIENTO E INNOVACIÓN",
CONP/2024/5375,"Servicio para el desarrollo de un estudio sobre las competencias 
transversales más demandadas por las empresas asturianas","17.545,00",,DESARROLLO DE ESTRATEGIAS EXTERIORES S.A,A33526369,,"CENTRO DE ORIENTACIÓN, 
EMPRENDIMIENTO E INNOVACIÓN",
CONP/2024/5380,"Servicio de asesoramiento y apoyo técnico para la elaboración de 
documento estratégico del SEPEPA","16.297,95",,NOVOTEC CONSULTORES S.A.,A78068202,,"CENTRO DE ORIENTACIÓN, 
EMPRENDIMIENTO E INNOVACIÓN",
CONP/2024/7009,"Servicio de asistencia técnica para el desarrollo de un programa 
integrado de actuaciones dirigidas al personal directivo y a las 
direcciones de las oficinas de empleo del SEPEPA, para promover las 
transformación intrapersonal, interpersonal y transversal de la 
organización (Mindset Management)","12.367,41",,BCHANGE MINDSET MANAGEMENT S.L.,B88570098,,"CENTRO DE ORIENTACIÓN, 
EMPRENDIMIENTO E INNOVACIÓN",
CONP/2024/7579,"Suministro de material de merchandising para la difusión y visibilidad 
del Centro de Orientación, Emprendimiento, Acompañamiento e 
Innovación para el empleo de Asturias","15.729,40",,ELITE MERCHANDISING SL,B74066713,,"CENTRO DE ORIENTACIÓN, 
EMPRENDIMIENTO E INNOVACIÓN",
CONP/2024/8445,"Suministro de 7 faldones para las mesas de oficina, más una mesa 
completa para las instalaciones del Centro de Orientación, 
Emprendimiento, Acompañamiento e Innovación para el empleo de 
Asturias","966,79",,MOBILIARIO DE OFICINA DIRECTO SL,B33649724,,"CENTRO DE ORIENTACIÓN, 
EMPRENDIMIENTO E INNOVACIÓN",
CONP/2024/8437,"Suministro de equipamientos varios y complementos auxiliares de 
mobiliario de oficina, para las instalaciones del Centro de Orientación, 
Emprendimiento, Acompañamiento e Innovación para el empleo de 
Asturias","7.217,88",,"ASTURALBA IBERIA, SL",B74409178,,"CENTRO DE ORIENTACIÓN, 
EMPRENDIMIENTO E INNOVACIÓN",
CONP/2024/8296,"Suministro de mobiliario de cocina a instalar en la zona de descanso 
del personal (office) del Centro de Orientación, Emprendimiento, 
Acompañamiento e Innovación para el Empleo de Asturias","2.758,80",,"MANUFACTURAS BRAGA, SA",A33035676,,"CENTRO DE ORIENTACIÓN, 
EMPRENDIMIENTO E INNOVACIÓN",
CONP/2024/6081,"Suministro de una placa para fachada, placas para espacios interiores, 
vinilos y otros elementos para la señalización del Centro de 
Orientación, Emprendimiento, Acompañamiento e Innovación para el 
empleo de Asturias, asociado al Plan de Recuperación, Transformación 
y Resiliencia","2.401,85",,IVÁN SOLÍS FERNÁNDEZ,***3697**,,"CENTRO DE ORIENTACIÓN, 
EMPRENDIMIENTO E INNOVACIÓN",
CONP/2024/6513,"Servicio de catering con ocasión del acto protocolario motivado por la 
inauguración del Centro de Orientación, Emprendimiento, 
Acompañamiento e Innovación para el empleo de Asturias","1.650,00",,LUIS RUBIO QUINTANA,***8004**,,"CENTRO DE ORIENTACIÓN, 
EMPRENDIMIENTO E INNOVACIÓN",
DECO/2024/19710,Suministro papel,"251,74",,"SUMINISTROS
INTEGRALES GRANDA XXI, S.L.L.","B74328196,",,"CENTRO DE ORIENTACIÓN, 
EMPRENDIMIENTO E INNOVACIÓN",
DECO/2024/19715,Suministro material oficina,"1.022,17",,"COMERCIAL MANUEL URONES, S.L.","B33298738,",,"CENTRO DE ORIENTACIÓN, 
EMPRENDIMIENTO E INNOVACIÓN",
