NÚMERO IDENTIFICATIVO DEL CONTRATO,OBJETO,IMPORTE CON IVA,IMPORTE SIN IVA,ADJUDICATARIO,NIF ADJUDICATARIO,DURACIÓN,TIPO,METADATA
2025-125,Servicio mantenimiento Robot ordeño,"1.033,81 €",,AGROLAVAL SL,,1 día,Servicio,
CONP/2025/2121,"CONTRATO MENOR DE SUMINISTRO DE MATERIAL DE LIMPIEZA E 
HIGIENIZACIÓN DEL EQUIPO DE ORDEÑO Y TANQUE DE LECHE CON CARGO 
AL PROYECTO DE INVESTIGACIÓN PERTE-SMARTZ-MILK","6.292,00 €",,AGROLAVAL SL,,"hasta 
31/12/25",Suministro,
CONP/2025/1691,"CONTRATO MENOR DE SERVICIOS VETERINARIOS PARA LOS REBAÑOS DE 
LECHE Y DE CARNE","12.999,99 €",,ALBENOR SL,,12 meses,Servicio,
2025-43236F,Reposición filtro lavadora para La Mata,"19,36 €",,ALFREDO GARCIA COTO,,1 día,Suministro,
2025-202500178,Suministro  de luz emergencia geolocalizable V16,"1.461,09 €",,ALMACENES RIO DE ORO SL,,1 día,Suministro,
2025/SER/75,Suministro de 8 sacos de cemento y un bigbag de trito,"140,26 €",,ALOSEI SL,,1 día,Suministro,
2025-58C25,"Suministro de tornillos de acero, bote de grasa y brocas de cobalto","68,12 €",,ANGEL MANUEL GARCIA DE LA FUENTE,,1 día,Suministro,
CONP/2025/2276,"CONTRATO MENOR DE SUMINISTRO DE MATERIAL FUNGIBLE PARA 
CROMATÓGRAFO AGILENT 6890N Y DETECTOR AGILENT 5975C CON CARGO 
AL PROYECTO DE INVESTIGACIÓN SUSTCROP II","1.873,99 €",,APLICACIONES CROMATOGRÁFICAS S.L.,,15 días,Suministro,
CONP/2025/841,CONTRATO MENOR DE SUMINISTRO DE FUNGIBLES PARA EL EQUIPO YSI2500,"1.866,99 €",,APLITECH BIOLAB LIFE SCIENCE,,45 días,Suministro,
2025-FAV2500041,"Suministro de material fungible para equipo YSI 2500 para Servicio de 
laboratorio sidras","1.866,99 €",,APLITECH BIOLAB LIFE SCIENCE,,1 día,Servicio,
2025-FAV2500066,"Suministro de consumibles YSI 2776 Standard D-Glucosa 2,5 g/l x 2 ud","421,23 €",,APLITECH BIOLAB LIFE SCIENCE,,1 día,Suministro,
2025-C0412025,"Cuota alta asociación para el proyecto de investigación I+D Granja Demo 
Carne","100,00 €",,ASOCIACIÓN CRIADORES DE OVEJA XALDA,,1 día,Servicio,
2025-C0012025,Cuota socio 2025 proyecto de investigación I +D Granja Demo Carne,"40,00 €",,ASOCIACIÓN DE CRIADORES DE CABRA,,1 día,Servicio,
2025-0100000549,Correas apertura ventilación de invernaderos,"52,31 €",,AUTORECAMBIOS GIJON S.A.L.,,1 día,Suministro,
CONP/2025/2485,"CONTRATO MENOR DEL SUMINISTRO DE RECAMBIOS Y PIEZAS PARA 
VEHÍCULOS Y MAQUINARIA AGRÍCOLA CON DESTINO AL SERIDA EN 
VILLAVICIOSA Y DEVA","5.009,40 €",,AUTORECAMBIOS GIJON S.A.L.,,12 meses,Suministro,
2024-1100000913,"Suministro kit de análisis para equipo Spica: D-láctico, sulfitos totales y 
polifenoles","420,75 €",,BIOSYSTEMS BIOTECH SPAIN SL,,1 día,Suministro,
CONP/2025/1791,"CONTRATO MENOR DE KITS DE ANÁLISIS Y FUNGIBLES DE LABORATORIO 
CON CARGO AL PROYECTO DE INVESTIGACION PID2020-118737RR-C21","2.400,95 €",,BIOSYSTEMS BIOTECH SPAIN SL,,10 días,Suministro,
CONP/2025/2787,"CONTRATO MENOR DE SUMINISTRO DE PIENSO PARA CEBO DE TERNEROS 
EN LAS GRANJAS DEMO DEL SERIDA CON CARGO AL PROYECTO I+D GRANJA 
DEMO CARNE","5.508,80 €",,"CAMPOASTUR PRODUCTOS Y SERVICIOS 
S.COOP.ASTUR",,"hasta 
31/12/25",Suministro,
CONP/2025/2817,"CONTRATO MENOR DE SUMINISTRO DE PAJA DE CEBADA EN LA GRANJA 
DEMO DE LA MATA-GRADO DEL SERIDA CON CARGO AL PROYECTO DE 
INVESTIGACIÓN TERCRAS","8.470,00 €",,"CAMPOASTUR PRODUCTOS Y SERVICIOS 
S.COOP.ASTUR",,"hasta 
31/12/25",Suministro,
2025-250202939,Cuota mensual ADSG enero,"12,76 €",,"CAMPOASTUR PRODUCTOS Y SERVICIOS 
S.COOP.ASTUR",,1 día,Servicio,
X2501-0333,Inspección técnica de aplicaciones de fitosanitarios,"363,01 €",,"CAMPOASTUR PRODUCTOS Y SERVICIOS 
S.COOP.ASTUR",,1 día,Servicio,
CONP/2025/3539,"CONTRATO MENOR DE COMPRA DE ELEMENTOS DE CARTÓN RECICLABLE Y 
REUTILIZABLE (CUBOS, MÓDULOS GIRATORIOS, ÁRBOLES, MESAS) PARA 
ACTIVIDADES DIVULGATIVAS (FERIA DE LA CIENCIA 2025)","1.747,60 €",,Cartonlife S.L,,"hasta 
08/05/2025",Suministro,
2025-VFA25010051,"Suministro de tubos eppendorf invitrogen, AccuGreen Broad Range dsDNA, 
AccuGreen High Sensitivity dsDNA  para el proyecto de investigación 
PID2021-123919OB-100","607,60 €",,CELTA INGENIEROS SL,,1 día,Suministro,
CONP/2025/2299,"CONTRATO MENOR DE SUMINISTRO DE UN ESPECTROFOTÓMETRO (UV-VIS) 
PARA MICROVOLÚMENES (0.5-1µl)","15.125,00 €",,CELTA INGENIEROS SL,,30 días,Suministro,
2024-FRA2400950,"Suministro de hematoxylin solution according to mayer sigma-aldrich, eosin 
solution, hydrogen peroxide para el proyecto de investigación PID2022-
138633OR-100","603,49 €",,CHEMLABOR SL,,1 día,Suministro,
2025-FRA2500106,"Suministro  trehalose dehydrate para tratamiento de exógeno de pino para 
el proyecto de investigación Forestal","156,66 €",,CHEMLABOR SL,,1 día,Suministro,
2025-FRA2500099,"Suministro  Ácido Sulfúrico 96% 2.5L x 6uds ,Bidones de 20L resistente 
reactivos y con grifo  para el Proyecto de Investigación Ceres","677,32 €",,CHEMLABOR SL,,1 día,Suministro,
FRA25/00038,"Suministro de agua destilada 5L, UV macro cuvette","496,15 €",,CHEMLABOR SL,,1 día,Suministro,
FRA25/00098,Suministro  bandejas y gases,"258,04 €",,CHEMLABOR SL,,1 día,Suministro,
CONP/2025/1248,"CONTRATO DE SUMINISTRO FUNGIBLE BOMBA CALORIMÉTRICA IKA PARA EL 
ÁREA DE NUTRICIÓN PASTOS Y FORRAJES","3.647,07 €",,CHEMLABOR SL,,15 días,Suministro,
2025-0019,"Suministro  boquilla, filtro gasoil, aislante de puerta, junta goma","395,31 €",,CLIMAALBA ASTUR SL,,1 día,Suministro,
CONP/2025/2190,"CONTRATO MENOR DE PIENSO PARA CRECIMIENTO PARA PORCINO GOCHU 
ASTURCELTA CON CARGO AL PROYECTO DE INVESTIGACIÓN LIFE SILFORE 
(NO. 101074445 -LIFE21-CCA-ES-LIFE SILFORE)","1.831,50 €",,COMERCIAL AGRUPALSA SL,,7 días,Suministro,
CONP/2025/2090,"CONTRATO MENOR DE SUMINISTRO DE PIENSO PARA ALIMENTACIÓN DE 
NOVILLAS EN EL SERIDA DE DEVA CON CARGO AL PROYECTO DE 
INVESTIGACIÓN I+D GRANJA DEMO LECHE","5.659,50 €",,COMERCIAL AGRUPALSA SL,,"hasta 
31/12/25",Suministro,
CONP/2025/2428,"CONTRATO MENOR DE SUMINISTRO DE PIENSO EN TACOS PARA LA 
ALIMENTACIÓN DE GANADO VACUNO EN LA GRANJA DEMO DE LA MATA-
GRADO DEL SERIDA CON CARGO AL PROYECTO I+D GRANJA DEMO CARNE","3.946,80 €",,COMERCIAL AGRUPALSA SL,,"hasta 
31/12/25",Suministro,
CONP/2025/3286,"CONTRATO MENOR DE SUMINISTRO DE PIENSOS PARA OVINO-CAPRINO EN 
LAS GRANJAS DEMO DE LA MATAGRADO Y EL CARBAYAL-ILLANO DEL SERIDA 
CON CARGO AL PROYECTO I+D GRANJA DEMO CARNE","18.867,20 €",,COMERCIAL AGRUPALSA SL,,"hasta 
31/12/25",Suministro,
CONP/2025/1329,"CONTRATO MENOR DE SUMINISTRO DE PIENSO PARA ALIMENTACIÓN DE 
TERNERAS EN EL SERIDA DE DEVA CON CARGO AL PROYECTO DE 
INVESTIGACIÓN I+D GRANJAS DEMO LECHE","4.276,80 €",,COMERCIAL AGRUPALSA SL,,"hasta 
31/12/25",Suministro,
CONP/2025/1674,"CONTRATO MENOR DE SUMINISTRO DE ABONO EN LA GRANJA DEMO 
VILLANUEVA DEL SERIDA CON CARGO AL PROYECTO I+D GRANJA DEMO 
CARNE","3.966,60 €",,COMERCIAL AGRUPALSA SL,,15 días,Suministro,
CONP/2025/2097,"CONTRATO MENOR DE SUMINISTRO DE PIENSO SUPLEMENTARIO PARA 
ALIMENTACIÓN DE VACAS EN LACTACIÓN DEL SERIDA CON CARGO AL 
PROYECTO DE INVESTIGACIÓN PERTE-SMARTZ-MILK","1.056,00 €",,COMERCIAL AGRUPALSA SL,,21 días,Suministro,
2025-2500567,Suministro de dos sellos para justificación de proyectos del SERIDA,"98,98 €",,COMERCIAL MANUEL URONES SL,,1 día,Suministro,
2025/SER/47,Servicio de reparación de avería en  hidrolimpiadora trifásica STIHL,"624,77 €",,COMPAÑIA AGRICOLA ASTURIANA SL,,1 día,Servicio,
2025-GESLIB4225,"cuota explotación anual y cuota reproductora semestre  para el proyecto de 
investigación I+D  Granja Demo Leche","156,57 €",,CONFEDERACIÓN DE ASOCIACIONES,,1 día,Servicio,
2025-FA2501344,suministro de diosgenina y ácido oleanico,"170,61 €",,CYMIT QUIMICA SL,,1 día,Suministro,
2025-0125,revisión idiomática de un manuscrito científico,"430,45 €",,DAVID NICHOLAS AIREY,,1 día,Servicio,
2025-523,servicio envío de muestras en frío a la Universidad de Almería,"64,42 €",,DISMED SA,,1 día,Servicio,
2025-868,Suministro de reactivos para medios de cultivos microbianos,"804,08 €",,DISMED SA,,1 día,Suministro,
2025-702,"Suministro de dos botellas de 1Kg de potasio yoduro y 6 botellas de sodio 
hidróxido","478,05 €",,DISMED SA,,1 día,Suministro,
2025-1088,"Suministro de dos botellas de 2,5 litros de hexano y 4 botellas de 4 litros de 
metanol","431,39 €",,DISMED SA,,1 día,Suministro,
CONP/2025/3196,"CONTRATO MENOR DE SUMINISTRO DE FUNGIBLES Y REACTIVOS CON 
CARGO AL PROYECTO DE INVESTIGACIÓN PATOLOGÍA VEGETAL","3.314,25 €",,DISTRIBUIDORA BIOTECNOLOGICA ASTUR,,10 días,Suministro,
2025-25018,"Suministro de enzimas de restricción para análisis en laboratorio para el 
proyecto de investigación Increase","418,31 €",,DISTRIBUIDORA BIOTECNOLOGICA ASTUR,,1 día,Suministro,
2025-25017,Suministro de kit de extracción de ADN,"550,55 €",,DISTRIBUIDORA BIOTECNOLOGICA ASTUR,,1 día,Suministro,
2025-25038,Suministro de botellas rectangulares de 250 ml con tapón estrella,"571,89 €",,DISTRIBUIDORA BIOTECNOLOGICA ASTUR,,1 día,Suministro,
2025-25041,Suministro de alcohol sanitario 96º,"40,26 €",,DISTRIBUIDORA BIOTECNOLOGICA ASTUR,,1 día,Suministro,
CONP/2025/3088,"CONTRATO MENOR DE ANÁLISIS ESTADÍSTICO Y MODELIZACIÓN DE LA 
DISTRIBUCIÓN GEOGRÁFICA Y LA DIVERSIDAD DE GARRAPATAS IXÓDIDAS DE 
ASTURIAS CON CARGO A MRR RED VIGILANCIA SALUD PÚBLICA VECTORES","8.470,00 €",,"DRÓNICA SOLUTIONS, S.L",,"hasta 
30/12/25",Suministro,
2025-24,renovación suscripción revista alimentaria,"163,28 €",,EDICIONES Y PUBLICACIONES,,1 día,Servicio,
CONP/2025/2133,"CONTRATO MENOR DE SERVICIO DE VACIADO DE LA FOSA DE PURÍN DE LA 
GRANJA DEMO DE SAMILLES CON CARGO AL PROYECTO PERTE-SMARTZ-
MILK","16.498,90 €",,ENERGY GREEN GAS TINEO S.L.,,1 mes,Servicio,
2025-25000394,,"1.240,09 €",,ENTIDAD NACIONAL DE ACREDITACION ENAC cuota anual mantenimiento 2025,,1 día,Suministro,
2025-250027,reparación de tubería de acero,"317,71 €",,ESTUDIOS Y SOLUCIONES SOSTENIBLES SL,,1 día,Servicio,
2025-4,"Suministro de Láminas de gomaeva para la preparación de colectores de 
orina","37,75 €",,EVA NAREDO GARCIA,,1 día,Suministro,
2025-195,"Suministro de pegamento, disolvente, paletinas para la preparación de 
colectores de orina","62,90 €",,FERNANDO GARCIA AMIGO,,1 día,Suministro,
CONP/2025/3132,"CONTRATO MENOR DE SERVICIO DE REPARACIONES GENERALES (II) DE LOS 
VEHICULOS FLOTA DEL SERIDA EN VILLAV Y DEVA","4.598,00 €",,"FERNANDO VALLINA SÁNCHEZ (TALLERES 
VALLINA)",,12 meses,Servicio,
2025-5812,"Suministro de manta térmica, pinza toldos 100 mm, pinza toldos 150 mm, 
raticida, tubería goteo, codo grifo y grifo latón","318,76 €",,FERPLANTASTUR SL,,1 día,Suministro,
CONP/2025/1889,"CONTRATO MENOR SERVICIO DE REPARACIÓN EQUIPO DE DETERMINACIÓN 
DE PROTEÍNA (SCRUBBER)","4.286,70 €",,FOSS IBERIA SAU,,10 días,Servicio,
4960094241,"Suministro de filter mesh, crucuble P2 standar, nonprene tube.","786,21 €",,FOSS IBERIA SAU,,1 día,Suministro,
2025-4960095159,adquisición de hydrocap y 250 ml EPDM adaptor -Sp,"759,53 €",,FOSS IBERIA SAU,,1 día,Suministro,
2025-49600952231,Suministro de crucible P2 standard,"1.003,91 €",,FOSS IBERIA SAU,,1 día,Suministro,
CONP/2025/1581,"CONTRATO MENOR DE SERVICIO DE LIMPIEZA EN DEPENDENCIAS DEL 
SERIDA EN VILLAVICIOSA E ILLANO","17.545,00 €",,GARCÍA RIESTRA SA,,"hasta 
15/07/2025",Servicio,
2024-011141,1995 litros de agrodiesel finca Illano,"2.628,80 €",,GASOLEOS ABELLEIRA SLU,,1 día,Suministro,
2024-011520,1866 litros de agrodiesel E+10 finca de Illano,"2.108,84 €",,GASOLEOS ABELLEIRA SLU,,1 día,Suministro,
CONP/2025/1823,"CONTRATO MENOR DEL SERVICIO DE INSTALACIÓN DE CUBIERTA ANTI 
INSECTOS PARA EL BANCO DE GERMOPLASMA DEL MANZANO EN LA GRANJA-
DEMO LA MATA CON CARGO AL PROYECTO MRR C17 PLANES 
COMPLEMENTARIOS AGROALIMENTARIOS AGROALNEX, LÍNEA 6 MEJORA DE 
INFRAESTRUCTURAS DE LA RED DE GRANJAS-DEMO","58.429,62 €",,"GONVARRI AGROTECH, SL",,90 días,Servicio,
2025-90,"reparación cámara frigorífica de temperatura y humedad del laboratorio de 
fitopatología","350,57 €",,INDUSTRIAL FRIGORÍFICA DE AVILÉS SL,,1 día,Servicio,
2025-89,"reparación cámara frigorífica de temperatura del laboratorio de 
Fitopatología del SERIDA","1.096,90 €",,INDUSTRIAL FRIGORÍFICA DE AVILÉS SL,,1 día,Servicio,
2025-91,"reparación efectuada en cámara frigorífica de temperatura y humedad 
laboratorio de fitología","577,07 €",,INDUSTRIAL FRIGORÍFICA DE AVILÉS SL,,1 día,Servicio,
CONP/2025/2869,"CONTRATO DE SUMINISTRO DE COLLARES DE SEGUIMIENTO DEL GANADO 
VACUNO CON TECNOLOGÍA LORA, CON CARGO AL PROYECTO MRR C17 
PLANES COMPLEMENTARIOS AGROALIMENTARIOS AGROALNEXT, LÍNEA 6 
MEJORA DE INFRAESTRUCTURAS DE LA RED DE GRANJAS-DEMO","5.062,64 €",,INNOGANDO S.L,,"hasta 
30/12/25",Suministro,
2025-34,patrón plata y patrón de paladio,"350,05 €",,INNOVATIVE SOLUTIONS IN CHEMISTRY SL,,1 día,Suministro,
CONP/2025/1144,"CONTRATO MENOR DE SERVICIO SEGURIDAD PRIVADA DE LAS 
INSTALACIONES DEL SERIDA","18.144,19 €",,"INSTALACIONES GLOBALES DE SEGURIDAD 
S.L.",,12 meses,Servicio,
CONP/2025/2355,"CONTRATO MENOR DE SUMINISTRO DE UN CORTADOR DE TEJIDOS (TISSUE 
CHOPPER) CON ADAPTADOR PARA PLACAS PETRI CON CARGO AL PROYECTO 
DE INVESTIGACIÓN NySA II","3.261,23 €",,"INSTRUMENTACION ESPECIFICA DE 
MATERIALES SA",,1 mes,Suministro,
2025-A250476,"Suministro de cuatro crotales (Sénior hembra ULTRATRAG Salmón y Junior 
macho Salmón)","12,75 €",,INSTRUMENTAL QUIRURGICO Y MATERIAL,,1 día,Suministro,
2025-51,"diseño e impresión de 1000 tarjetas de visita de la institución y 200 para 
dirección","204,97 €",,IVAN GONZALEZ ALVAREZ,,1 día,Suministro,
2025-F250039,Lona T 1000x1300 impresa a cuatro tintas,"47,59 €",,IVAN GONZALEZ ALVAREZ,,1 día,Suministro,
2025-F250140,vinilo para coche de corte azul y negro,"534,40 €",,IVAN GONZALEZ ALVAREZ,,1 día,Suministro,
2025-541,"transporte de material vegetal desde viveros candamo a las instalaciones del 
SERIDA Villaviciosa","278,30 €",,JAVIER CONSTANTINO FERNANDEZ ORDIERES,,1 día,Servicio,
2025-778,bolsas para recogidas de muestras,"266,20 €",,JOSE EMILIO PUENTE FERNANDEZ,,1 día,Suministro,
CONP/2025/1739,"CONTRATO MENOR DE SERVICIO DE AUDITORÍA EXTERNA DEL TERCER 
PERIODO DE JUSTIFICACIÓN DEL PROYECTO DE INVESTIGACION CPP2021-
008651 CERES","968,00 €",,"JOSE ENRIQUE MORO SUAREZ (Moro & 
Asociados)",,"hasta 
27/03/25",Servicio,
2025-10825,Suministro de banderas oficiales de Asturias y España,"93,70 €",,L ORBAYU SL,,1 día,Suministro,
2025-2025V378378,"pilas 1/2AA, batería litio 3.6V 1200mA para Easylog USB data loggers","50,09 €",,LA ELECTRICA ALVAREZ SIRGO SA,,1 día,Suministro,
2025-2025V380019,reparación de alargador trifásico para adecuarlo a nueva instalación,"17,65 €",,LA ELECTRICA ALVAREZ SIRGO SA,,1 día,Suministro,
2025-65,análisis de 12 muestras de leche,"80,73 €",,LABORATORIO INTERPROFESIONAL,,1 día,Suministro,
CONP/2025/1964,"CONTRATO MENOR DE SUMINISTRO DE FLEXIBLE PARA LLENADO DE 
DEPÓSITOS A PRESIÓN (MATERIALES ACCESORIOS INCLUIDOS)","1.708,00 €",,LINDE GAS ESPAÑA S.A.U.,,20 días,Suministro,
2025-0010961110,2.516 kg de nitrógeno líquido para CBA Deva,"4.054,00 €",,LINDE GAS ESPAÑA S.A.U.,,1 día,Suministro,
2025-0010969813,2766 kg de nitrógeno líquido y manguera blfex,"4.732,07 €",,LINDE GAS ESPAÑA S.A.U.,,1 día,Suministro,
2025-0010973299,servicio de legalización y mantenimiento nitrógeno líquido del,"1.042,29 €",,LINDE GAS ESPAÑA S.A.U.,,1 día,Servicio,
2025-0010986754,3.600 kg de nitrógeno líquido para CBA Deva,"5.194,59 €",,LINDE GAS ESPAÑA S.A.U.,,1 día,Suministro,
2025-0010987537,"servicio de legalización y mantenimiento nitrógeno líquido del mes de 
Febrero en Deva","1.042,29 €",,LINDE GAS ESPAÑA S.A.U.,,1 día,Servicio,
2025-0005906827,sustitución por avería de manguera flexible de nitrógeno líquido en Deva,"281,30 €",,LINDE GAS ESPAÑA S.A.U.,,1 día,Servicio,
2024-2,servicio de cáterin asamblea general del proyecto GUARDIANS,"1.631,85 €",,LLAGAR EL TROLE CB,,1 día,Servicio,
2025-96,"carretilla sulfatadora, limpia-carburadores, aguja y boya de carburador","65,69 €",,LUIS JAVIER AMANDI MONTES,,1 día,Suministro,
2025-B25016,chapa uralita transparente 3M,"270,00 €",,MANUEL FERNANDEZ FERNANDEZ,,1 día,Suministro,
2025-25000372,"productos diversos para los botiquines (cristalmina, aspirina, ibuprofeno y 
paracetamol)","111,40 €",,MARGARITA MARGOLLES BARROS,,1 día,Suministro,
CONP/2025/2389,"CONTRATO MENOR DEL SUMINISTRO DE MATERIAL DE FERRETERÍA PARA LA 
SEDE DEL SERIDA DE GRADO","5.445,00 €",,MARTA LÓPEZ GARCÍA,,12 meses,Suministro,
2025-8250949181,2 BOTELLAS DE MEDIO MINIMO ESENCIAL,"146,41 €",,MERCK LIFE SCIENCE SLU,,1 día,Suministro,
2025-6125,"elaboración de ficha técnica para sustitución de pilar en granja demo de 
Samielles","732,05 €",,MEZO INGENIERIA SL,,1 día,Servicio,
2025-75,Kit freno trasero,"273,50 €",,MIGUEL ANGEL MIRANDA ALVAREZ,,1 día,Suministro,
2025-25000080,reparación de defectos en ITV en vehículo,"175,69 €",,MIGUEL ANGEL MIRANDA ALVAREZ,,1 día,Suministro,
2025-25000081,reparación fuga aceite de motor,"117,13 €",,MIGUEL ANGEL MIRANDA ALVAREZ,,1 día,Suministro,
2025-94,reparación defectos detectados ITV vehículo,"222,04 €",,MIGUEL ANGEL MIRANDA ALVAREZ,,1 día,Suministro,
CONP/2025/3151,"CONTRATO MENOR DE SERVICIO DE REPARACIONES GENERALES (I) DE LOS 
VEHICULOS FLOTA  VILLAVICIOSA","4.598,00 €",,MIGUEL ANGEL MIRANDA ALVAREZ,,12 meses,Servicio,
2024-52,Traslado de 2 vacas de Deva al matadero de Noreña,"96,80 €",,MIGUEL BLANCO GARCIA,,1 día,Servicio,
2025-4,Traslado 11 terneras de Villaviciosa a Deva,"96,80 €",,MIGUEL BLANCO GARCIA,,1 día,Servicio,
2025-2500074,Suministro de sonda para electroeyaculador MT para bovino,"1.126,53 €",,MINITUB IBERICA SL,,1 día,Suministro,
2025/SER/28,"elaboración de memoria técnica de la instalación de calefacción del edificio 
de transferencia","732,05 €",,NEVARES SA DE INSTALACIONES,,1 día,Servicio,
2025-5,material para ensayo invitro Perte-Smartz-Milk,"77,16 €",,NUTRASTUR SL,,1 día,Suministro,
2024-T2024A14461,kit de extracción de plásmidos,"97,40 €",,NZYTECH LDA,,1 día,Suministro,
CONP/2025/2431,"CONTRATO MENOR DEL SERVICIO DE DISTRIBUCIÓN DE LAS PUBLICACIONES: 
TECNOLOGÍA AGROALIMENTARIA Nº 31 y Nº 32, MEMORIA I+D SERIDA 
2023, MEMORIA I+D+I SERIDA 2024 Y LIBRO El CULTIVO DE LA ZARZAMORA","2.069,75 €",,"OF Service BTP, S.L",,"hasta 
20/12/25",Servicio,
2024/SER/682,Suministro de botella de gas comprimido de 13L con manorreductor incluido,"568,07 €",,OXIGENO CASTAÑO SL,,1 día,Suministro,
CONP/2025/2314,"CONTRATO MENOR DE KITS DE DIAGNÓSTICO Y MEDIO DE MONTAJE CON 
CARGO AL PROYECTO DE INVESTIGACIÓN PID2022-138633OR-I00-MOTHER","3.615,48 €",,"PALEX MEDICAL, S.A.U.",,"hasta 
30/12/25",Suministro,
2025-117,reparación de goteras,"1.464,10 €",,PAVIMENTOS Y CONSTRUCCIONES IVAN,,1 día,Servicio,
2025-58,contenedores de congelación de heces,"68,59 €",,PIENSOS NOVAL SL,,1 día,Suministro,
2025-56,43 fardos de forraje para ovejas,"381,15 €",,PIENSOS NOVAL SL,,1 día,Suministro,
2025-110199581,kit de fermentación de ácido málico para la exhibición del Día de la Ciencia,"158,51 €",,PRODUCTOS AGROVIN SA,,1 día,Suministro,
SIN SER,"asistencia remota para modificaciones puntuales en generación de 
formulario, vinculadas a cambios normativos, y otros cambios de la 
aplicación de gestión","3.617,67 €",,PROMETEO INNOVATIONS SLNE,,1 día,Servicio,
CONP/2025/3479,"CONTRATO MENOR DE SERVICIOS INFORMÁTICOS PARA LA GESTIÓN DE 
DOMINIOS Y BOLSA DE HORAS PAR INTERVENCIONES PUNTUALES EN 
“APLICASERIDA ""","4.501,98 €",,PROMETEO INNOVATIONS SLNE,,12 meses,Servicio,
CONP/2025/1162,"CONTRATO MENOR DE VÁLVULA DE ALTA PRESIÓN MOTORIZADA Y 
COLUMNA CROMATOGRÁFICA CON CARGO AL PROYECTO DE 
INVESTIGACION PID2020-118737RR-C21","8.083,16 €",,"Representaciones Eduardo Muñiz, S.L.",,1 mes,Suministro,
CONP/2025/1836,"CONTRATO MENOR DE COLUMNA PARA CROMATOGRAFÍA CON CARGO AL 
PROYECTO DE INVESTIGACION PID2021-123919OB-I00","3.117,32 €",,"Representaciones Eduardo Muñiz, S.L.",,10 días,Suministro,
CONP/2025/1243,"CONTRATO MENOR DE VÁLVULA MOTORIZADA DE ALTA PRESIÓN CON 
CARGO AL PROYECTO DE INVESTIGACIÓN PID2021-123919OB-I00","5.025,49 €",,"Representaciones Eduardo Muñiz, S.L.",,1 mes,Suministro,
CONP/2025/1298,"CONTRATO MENOR DE SUMINISTRO DE PIEZAS DE RECAMBIO PARA 
CROMATÓGRAFOS HPLC PARA EL LABORATORIO DE SIDRAS Y DERIVADOS 
DEL SERIDA","2.983,98 €",,"Representaciones Eduardo Muñiz, S.L.",,1 mes,Suministro,
2025-0097808682,propano comercial 1.557Kg,"3.540,69 €",,REPSOL BUTANO SA,,1 día,Suministro,
CONP/2025/853,"CONTRATO MENOR DE COMBUSTIBLE DE CALEFACCIÓN - GAS PROPANO DEL 
SERIDA EN VILLAVICIOSA Y DEVA","18.143,95 €",,"REPSOL BUTANO, S.A.",,"hasta 
31/12/25",Suministro,
2025-844854509,resumen copia PPP color,"9.011,28 €",,RICOH ESPAÑA SLU,,1 día,Suministro,
2025-2,Trabajos de minipala,"544,50 €",,RUBEN VILLAR CUETO,,1 día,Servicio,
