NÚMERO IDENTIFICATIVO DEL CONTRATO,OBJETO,IMPORTE CON IVA,IMPORTE SIN IVA,ADJUDICATARIO,NIF ADJUDICATARIO,DURACIÓN,TIPO,METADATA
2025-1100003292,"Kits fungible laboratorio para Proyecto de Investigación Proyecto de “Colaboración 
con Asociaciones Ganaderas. Estudio de Calidad Seminal razas domésticas 
autóctonas”,","338,53 €",,BIOSYSTEMS BIOTECH SPAIN SL,,1día,Suministro,
CONP/2025/5335,"CONTRATO MENOR DE SERVICIO DE GENOTIPADO de 8 muestras (línea o bulks de 
individuos judía) mediante el método `Whole Genome Sequencing, CON CARGO AL 
PROYECTO DE INVESTIGACION PID2021-123919OB-I00","1.621,40 €",,BMKGENE,,4 meses,Servicio,
2025-250303016,pienso ovejas y cabras para el Proyecto I+D GRANJA DEMO CARNE,"544,50 €",,CAMPOASTUR PRODUCTOS Y SERVICIOS,,1día,Suministro,
2025-250308017,Suministro material agrícola para el proyecto  I+D GRANJA DEMO CARNE,"117,00 €",,CAMPOASTUR PRODUCTOS Y SERVICIOS,,1día,Suministro,
2025-250407968,Suministro producto eliminación de plagas,"52,17 €",,CAMPOASTUR PRODUCTOS Y SERVICIOS,,1día,Suministro,
2025-250407969,Suministro raticida para el Proyecto  I+D GRANJA DEMO CARNE,"46,97 €",,CAMPOASTUR PRODUCTOS Y SERVICIOS,,1día,Suministro,
2025-3014,cuota mensual ADGS,"12,76 €",,CAMPOASTUR PRODUCTOS Y SERVICIOS,,1día,Servicio,
2025-3015,blockstar vacuno bloques Proyecto I+D GRANJA DEMO CARNE,"498,40 €",,CAMPOASTUR PRODUCTOS Y SERVICIOS,,1día,Suministro,
2025-250186,Compra elementos de cartón para Proyecto Transferencia y Publicaciones,"1.747,60 €",,CARTONLIFE S.L,,1día,Suministro,
2025-VFA25030385,"Suministro de material de laboratorio para el  Proyecto IDE/2024/000764 NYSA-
SERIDA II","384,78 €",,CELTA INGENIEROS SL,,1día,Suministro,
CONP/2025/5181,CONTRATO MENOR DE SUMINISTRO DE UN MICROSCOPIO DIGITAL,"2.801,15 €",,CELTA INGENIEROS SL,,1 mes,Suministro,
CONP/2025/6191,"CONTRATO MENOR DE REACTIVO ESTABILIZADOR DE RNA CON CARGO AL 
PROYECTO DE INVESTIGACIÓN NySA II(cid:13)","1.706,10 €",,CELTA INGENIEROS SL,,15 días,Suministro,
2025-1,SERVICOS VETERINARIOS Proyecto I+D GRANJA DEMO CARNE,"337,00 €",,CENTRO VETERINARIO ALTO NAVIA S L,,1día,Servicio,
2025-2,SERVICOS VETERINARIOS Proyecto I+D GRANJA DEMO CARNE,"55,00 €",,CENTRO VETERINARIO ALTO NAVIA S L,,1día,Servicio,
2025-000021297,PORTAINJERTO PAJAM Proyecto INNOBREED,"418,00 €",,CERTIPLANT SL,,1día,Suministro,
2025-FRA2500215,"Suministro de material de laboratorio para el  Proyecto IDE/2024/000764 NYSA-
SERIDA II","635,25 €",,CHEMLABOR SL,,1día,Suministro,
2025-FRA2500290,Servicio de reparación refrigerador para el Proyecto PID2021-122197OR-C22,"709,06 €",,CHEMLABOR SL,,1día,Servicio,
2025-FRA2500302,Suministro material laboratorio,"689,70 €",,CHEMLABOR SL,,1día,Suministro,
2025-FRA2500334,Suministro de cartuchos para el Proyecto PID2021-123919OB-I00,"359,39 €",,CHEMLABOR SL,,1día,Suministro,
2025-FRA2500363,"Suministro de material de laboratorio para el laboratorio de Sidras y Derivados del 
SERIDA","422,77 €",,CHEMLABOR SL,,1día,Suministro,
CONP/2025/3290,"CONTRATO MENOR DE REACTIVOS GENERALES CON CARGO AL PROYECTO DE 
INVESTIGACIÓN PID2022-138633OR-I00-MOTHER","3.632,25 €",,CHEMLABOR SL,,"hasta el 
20/12/2025",Suministro,
CONP/2025/3292,"CONTRATO MENOR DE FILTROS Y REACTIVOS PARA LABORATORIO DE 
EMBRIOLOGÍA/CULTIVO CELULAR CON CARGO AL PROYECTO DE INVESTIGACIÓN 
PID2022-138633OR-I00-MOTHER","5.439,19 €",,CHEMLABOR SL,,"hasta el 
20/12/2025",Suministro,
CONP/2025/5242,"CONTRATO MENOR DE MATERIAL DE VIDRIO Y REACTIVOS DE ANÁLISIS PARA LAS 
ACTIVIDADES DE SERVICIO DEL LABORATORIO DE SIDRAS Y DERIVADOS","3.551,42 €",,CHEMLABOR SL,,2 meses,Servicio,
CONP/2025/5739,"CONTRATO MENOR DE REACTIVOS DE LABORATORIO CON CARGO AL PROYECTO DE 
INVESTIGACIÓN PERTE SMARTZ-MILK","3.671,50 €",,CHEMLABOR SL,,1 mes,Suministro,
CONP/2025/6011,"CONTRATO MENOR PARA LA COMPRA DE CONCENTRADOR CENTRÍFUGO SDP2030 
P1","29.642,58 €",,CHEMLABOR SL,,1 mes,Suministro,
CONP/2025/2889,"CONTRATO MENOR DE SUMINISTRO DE KITS DE DIAGNÓSTICO Y ANTICUERPOS CON 
CARGO AL PROYECTO DE INVESTIGACIÓN PID2022-138633OR-I00-MOTHER","6.714,64 €",,CHEMLABOR SL,,hasta 31/12/25,Suministro,
2025-250047,Servicio mantenimiento servidor,"453,75 €",,CIVILNOVA SOLUTIONS SL,,1día,Servicio,
2025-001465,Suministro material laboratorio para el Proyecto Banco Recursos Zoogenéticos,"597,26 €",,CONSORCIO MERCANTIL DE HUESCA SL,,1día,Suministro,
CONP/2025/3861,"CONTRATO MENOR DE SUMINISTRO DE UNA IMPRESORA-ROTULADORA DE 
PAJUELAS DE SEMEN/EMBRIONES","20.625,46 €",,CONSORCIO MERCANTIL DE HUESCA SL,,120 días,Suministro,
2025-CF25000153,Suministro material laboratorio para el Proyecto IDE/2024/000777 SUSTCROP II,"447,22 €",,CONTROLTECNICA BIO SL,,1día,Suministro,
CONP/2025/2583,"CONTRATO MENOR DE SUMINISTRO DE PIPETAS DE DENUDACIÓN Y MANGO PARA 
PIPETAS DE DENUDACIÓN CON CARGO AL PROYECTO DE INVESTIGACIÓN NySA II","762,30 €",,"COOK ESPAÑA, SL",,1 mes,Suministro,
2025-5628F25,Suministro de mango azadilla rastrillo,"9,00 €",,COOPERATIVA  COMERCIAL AGROPECUARIA,,1día,Suministro,
CONP/2025/2625,"CONTRATO MENOR DEL SERVICIO DE APOYO A LAS ACTIVIDADES DE DIVULGACIÓN 
CIENTÍFICA (CIENCIA ABIERTA) EN EL MARCO DE LOS PROYECTOS DE I+D+I DEL 
SERIDA","53.905,50 €",,CRONISTAR S.L.,,12 meses,Servicio,
CONP/2025/3837,"CONTRATO MENOR DE COLCHONES, ALMOHADAS Y FUNDAS CORRESPONDIENTES 
PARA LA FINCA EXPERIMENTAL DE EL CARBAYAL-ILLANO","2.068,99 €",,DENSUEÑO TIENDAS SL,,10 días,Suministro,
2025-12501001242,GUANTE NYGFO-800 NYLON,"28,68 €",,DEXIBERICA,,1día,Suministro,
CONP/2025/2865,"CONTRATO MENOR DE SUMINISTRO PARA RENOVACIÓN DE ESPECTRÓMETRO 
ANALIZADOR MULTIPARÁMETRO CON DETECTOR DE INFRARROJO","60.197,50 €",,"Difusión Ibérica, S.L.,",,3 meses,Suministro,
2024-195,Suministro de material de laboratorio para el Proyecto PID2021-126139OR-I00,"364,21 €",,DISMED SA,,1día,Suministro,
2025-2025,Servicio de envío de muestras frío,"117,27 €",,DISMED SA,,1día,Servicio,
2025-2257,Suministro de papel novamulch para el Proyecto Legume Generation,"133,10 €",,DISMED SA,,1día,Suministro,
2025-2554,DESHUMIDIFICADOR DE'LONGH para el Proyecto Banco de Semillas,"304,70 €",,DISMED SA,,1día,Suministro,
2025-2770,Medidor ph smart Proyecto Demostración Agroforestal,"206,91 €",,DISMED SA,,1día,Suministro,
2025-2771,Suministro material laboratorio para el Proyecto INNOBREED,"288,95 €",,DISMED SA,,1día,Suministro,
2025-2832,Bolsas de cierre ZIP para el Proyecto PID2020-120239RR-I00,"188,18 €",,DISMED SA,,1día,Suministro,
CONP/2025/2766,CONTRATO MENOR DE SUMINISTRO DE UN TERMOCICLADOR A TIEMPO REAL,"38.743,60 €",,DISMED SA,,1 mes,Suministro,
CONP/2025/3524,"CONTRATO MENOR DE SUMINISTRO DE MATERIAL FUNGIBLE PARA ACTIVIDADES DE 
CONSERVACIÓN DE LA DIVERSIDAD GENÉTICA DE CULTIVOS AUTÓCTONOS Y PARA 
EL ANÁLISIS DE LA DIVERSIDAD MICROBIANA CON CARGO AL PROYECTO DE 
INVESTIGACIÓN SUSTCROP II.","2.180,03 €",,DISMED SA,,30 días,Suministro,
CONP/2025/3780,"CONTRATO MENOR DE SUMINISTRO DE UN CONTENEDOR DE NITRÓGENO LÍQUIDO 
DE 25 L DE CAPACIDAD","1.512,50 €",,DISMED SA,,120 días,Suministro,
CONP/2025/3798,"CONTRATO MENOR DE KIT DE EXTRACCIÓN DE ADN DNeasy PowerSoil CON CARGO 
AL PROYECTO DE INVESTIGACION CPP2021-008651 CERES","2.126,01 €",,DISMED SA,,1 sem,Suministro,
CONP/2025/4768,"CONTRATO MENOR PARA LA ADQUISICIÓN DE PRODUCTOS DE LABORATORIO PARA 
TECNOLOGÍA LAMP CON CARGO AL PROYECTO DE INVESTIGACIÓN PID2021-
123919OB-I00","1.178,73 €",,DISMED SA,,1 mes,Suministro,
2025-25062,Suministro placas petri para el Proyecto PID2022-138633OR-I00,"127,05 €",,"DISTRIBUIDORA BIOTECNOLÓGICA 
ASTURLEONESA S.L.L.",,1día,Suministro,
2025-25065,Suministro material de laboratorio para el Proyecto PID2021-123919OB-I00,"310,00 €",,"DISTRIBUIDORA BIOTECNOLÓGICA 
ASTURLEONESA S.L.L.",,1día,Suministro,
2025-25089,Suministro material de laboratorio para el Proyecto INNOBREED,"328,03 €",,"DISTRIBUIDORA BIOTECNOLÓGICA 
ASTURLEONESA S.L.L.",,1día,Suministro,
CONP/2025/3407,"CONTRATO MENOR DE SERVICIO PARA EL DESARROLLO DE UN MODELO 
MATEMÁTICO ORIENTADO A LA PREDICCIÓN DE LOS AVANCES DE LAS POBLACIONES 
DE RATA TOPERA (ARVICOLA SCHERMAN) EN LOS PASTIZALES DE LA CORNISA 
CANTÁBRICA ATENDIENDO A LAS CARACTERÍSTICAS DEL PAISAJE Y A LA 
ESTRUCTURACIÓN GENÉTICA CON CARGO AL PROYECTO DE INVESTIGACIÓN NySA II","8.603,10 €",,DRONICA SOLUTIONS SL,,"hasta el 
30/12/2025",Servicio,
2025-10,Bombilla led dicroica GU1,"210,00 €",,"ELECTRODOMESTICOS TRISQUEL,S.L.",,1día,Suministro,
2025-8,Reparación bloqueapuertas,"108,90 €",,"ELECTRODOMESTICOS TRISQUEL,S.L.",,1día,Servicio,
2025-9,Microondas Orbegozo MI212,"70,00 €",,"ELECTRODOMESTICOS TRISQUEL,S.L.",,1día,Suministro,
2025-68,Material ferretería para el Proyecto Banco de Semillas,"105,46 €",,ENEDINA FERNANDEZ VALDES,,1día,Suministro,
2025-69,Suministro  material ferretería para el Proyecto Gastos I+D Granja Demo Leche,"510,64 €",,ENEDINA FERNANDEZ VALDES,,1día,Suministro,
2025-70,Material fontanería para el Proyecto  PID2021-123919OB-I00,"55,82 €",,ENEDINA FERNANDEZ VALDES,,1día,Suministro,
2025-71,Material fontanería,"287,29 €",,ENEDINA FERNANDEZ VALDES,,1día,Suministro,
2025-155,BANCO VESTUARIO 1500X330X,"604,61 €",,EQUIPAVILES SL,,1día,Suministro,
CONP/2025/4462,"CONTRATO MENOR DE SERVICIO DE REVISIÓN, RETIMBRADO Y SUMINISTRO DE 
EXTINTORES EN LAS INSTALACIONES DEL SERIDA EN VILLAVICIOSA, GRADO, GIJÓN 
(DEVA) E ILLANO PARA EL AÑO 2025.","1.900,91 €",,EXTINTORES PRINCIPADO SL,,"hasta el 
31/12/2025",Servicio,
CONP/2025/5098,"CONTRATO MENOR DE DOS SERVICIOS DE RECOGIDA DE RESIDUOS EN SERIDA 
VILLAVICIOSA","3.080,00 €",,FCC AMBITO SAU,,15 días,Servicio,
2025-5857,Suministro lechuga para el Proyecto Demostración Agroforestal,"39,60 €",,FERPLANTASTUR SL,,1día,Suministro,
CONP/2025/6116,"CONTRATO MENOR DEL SERVICIO DE PRODUCCIÓN DE SEMILLA BASE DE LA 
VARIEDAD MAXIMINA 3 CON CARGO AL PROYECTO MRR C17 PLANES 
COMPLEMENTARIOS AGROALIMENTARIOS AGROALNETX, LÍNEA 6 PROYECTO 
TRANSFER-FABA","5.759,60 €",,FERPLANTASTUR SL,,"hasta el 
30/11/2025",Servicio,
2025-1040,Suministro material ferreteria: MICEL JUEGO MANILLA 707NS,"75,01 €",,FERRETERIA SAN LORENZO DE GIJON SL,,1día,Suministro,
2025-1236,Suministro material ferreteria: LLAVE FIJA 18X19 MM CROMO,"38,10 €",,FERRETERIA SAN LORENZO DE GIJON SL,,1día,Suministro,
2025-1865,Suministro material ferreteria: COPIA LLAVE NORMAL,"15,95 €",,FERRETERIA SAN LORENZO DE GIJON SL,,1día,Suministro,
CONP/2025/3660,"CONTRATO MENOR DE SUMINISTRO DE UN EQUIPO LAVADOR AUTOMÁTICO DE 
MICROPLACAS DE ELISA","7.558,87 €",,FISHER SCIENTIFIC SL,,30 días,Suministro,
CONP/2025/3233,"CONTRATO MENOR DE ANÁLISIS FÍSICO-QUÍMICO DE SUELOS CON CARGO AL 
PROYECTO DE INVESTIGACIÓN CPP2021-008651 CERES","2.395,28 €",,"Fitosoil Laboratorios, S.L.U.",,20 días,Servicio,
CONP/2025/3415,"CONTRATO MENOR SERVICIO DE REPARACIÓN EQUIPO DE HIDRÓLISIS PARA LA 
DETERMINACIÓN DE EXTRACTO ETÉREO","4.992,28 €",,FOSS IBERIA S.A.,,10 días,Servicio,
CONP/2025/6217,"CONTRATO MENOR DEL SERVICIO DE DESARROLLO Y GESTIÓN DE UNA 
PLATAFORMA DE ESPACIO DE DATOS PARA EL PROYECTO CREACIÓN DE UN ESPACIO 
DE COMPARTICIÓN DE DATOS COMO HERRAMIENTA PARA LA MEJORA DE LA 
SOSTENIBILIDAD Y LA RENTABILIDAD DEL CULTIVO DE MANZANO DE SIDRA","60.500,00 €",,"FUNDACIÓN CTIC CENTRO TECNOLÓGICO PARA 
EL DESARROLLO EN ASTURIAS DE LAS 
TECNOLOGÍAS DE LA INFORMACIÓN",,12 meses,Servicio,
CONP/2025/4447,"CONTRATO MENOR PARA LA COMPRA DE TRES EQUIPOS DE FRÍO 
(FRIGORÍFICO/CONGELADOR; CONGELADOR VERTICAL; CONGELADOR HORIZONTAL).","3.829,29 €",,GARCIA RODRIGUEZ GIJON SA,,3 semanas,Suministro,
2024-101,"Servicio de cáterin para reunión de la Red Académica de Investigación en Tecnología 
y Ciencia de la carne","59,60 €",,GASTROAMANDI SL,,1día,Servicio,
2025-789,Suministro de termográfica,"302,50 €",,GESAL DESATASCOS SL,,1día,Suministro,
2025-988,Servicio de desatasco y limpieza,"847,00 €",,GESAL DESATASCOS SL,,1día,Servicio,
SER/2025/276,"Entrega y recogida gasoil A, retirada generador corriente, gestión residuos y servicio 
de cobertura","400,53 €",,GOMEZ OVIEDO SL,,1día,Suministro,
2025-M2501886,Suministro de cubo de hormigón de 300 litros,"279,66 €",,GOMEZ OVIEDO SL,,1día,Suministro,
SER/2025/159,Servicio reparación de averías eléctricas SERIDA,"1.157,06 €",,GOYASTUR SA,,1día,Servicio,
CONP/2025/2911,"CONTRATO MENOR SERVICIO DE REPARACIONES GENERALES, INCLUIDAS RUEDAS Y 
REPARACIONES ELÉCTRICAS DE LOS VEHÍCULOS FLOTA DEL SERIDA EN GRADO","4.500,00 €",,"GRADO ASISTENCIA, S.L.",,12 meses,Servicio,
2025-47825,Servicios veterinarios Proyecto I+D GRANJA DEMO CARNE,"377,30 €",,GRADOVET CONSULTORIO VETERINARIO CB,,1día,Servicio,
CONP/2025/3671,"CONTRATO MENOR DE SUMINISTRO DE UN PLANÍMETRO DIGITAL CON CARGO AL 
PROYECTO GO-TERCRAS","895,40 €",,GRAFINTA S.A.,,10 días,Suministro,
CONP/2025/5704,"CONTRATO MENOR DE ESTUDIO Y REDACCIÓN DE DOCUMENTO TÉCNICO QUE 
DEFINA LAS ACTUACIONES NECESARIAS PARA LA ACTUALIZACIÓN DE LOS CABEZALES 
DE RIEGO Y LOS PROGRAMADORES DE FERTIRRIGACIÓN Y CONTROL AMBIENTAL DEL 
ÁREA DE CULTIVOS HORTOFRUTÍCOLAS Y FORESTALES DEL SERIDA (VILLAVICIOSA)","2.117,50 €",,HERMISAN SA,,1 mes,Servicio,
CONP/2025/3704,"CONTRATO MENOR DE REPARACIÓN DE ARCHIVOS MÓVILES DE LA BIBLIOTECA DEL 
SERIDA","4.706,90 €",,INCA VALORES SL,,45 días,Servicio,
2025-96,Reparación de equipo de aire acondicionado,"361,63 €",,INDUSTRIAL FRIGORIFICA DE AVILES SL,,1día,Servicio,
CONP/2025/4023,"CONTRATO MENOR DE SERVICIO DE REPARACIÓN DE CÁMARA DE CULTIVO DEL 
LABORATORIO DE FITOPATOLOGÍA DEL SERIDA(cid:13)","1.038,48 €",,INDUSTRIAL FRIGORÍFICA DE AVILÉS SL,,5 días,Servicio,
CONP/2025/5058,"CONTRATO MENOR DE AUDITORÍA INTERNA ENAC DE LOS LABORATORIOS DE 
NUTRICIÓN ANIMAL Y DE SIDRAS Y DERIVADOS DEL SERIDA","2.964,50 €",,"INNOVATIVE SOLUTIONS IN CHEMISTRY, S.L.",,3 meses,Servicio,
2025-791,Suministro material laboratorio para Proyecto PID2021-122197OR-C22,"565,07 €",,"INNOVATIVE TECHNOLOGIES IN BIOLOGICAL 
SYSTEMS SL",,1día,Suministro,
CONP/2025/5589,"CONTRATO MENOR DE SUMINISTRO E INSTALACIÓN DE CÁMARAS DE VIGILANCIA 
SIN CABLE DEL SERIDA","2.783,00 €",,INSTALACIONES GLOBALES DE SEGURIDAD S.L.,,45 días,Suministro,
