NÚMERO IDENTIFICATIVO DEL CONTRATO,OBJETO,IMPORTE CON IVA,IMPORTE SIN IVA,ADJUDICATARIO,NIF ADJUDICATARIO,DURACIÓN,TIPO,METADATA
CONP/2025/6640,SISTEMAS CAMBIO RÁPIDO DE PERCHA VARIOS CENTROS ADSCRITOS,"3.600,23 €",,AYUDAS AL BIENESTAR SL,B74160219,,Suministros,"[{""column"": ""Año"", ""value"": ""2025""}, {""column"": ""ESTADO"", ""value"": ""ADJUDICADO""}, {""column"": ""PYME"", ""value"": ""SI""}, {""column"": ""PROCEDIMIENTO DE LICITACIÓN"", ""value"": ""Menor""}]"
CONP/2025/6991,SILLAS DE BAÑO BASCULANTES Y RECLINABLES,"983,40 €",,AYUDAS AL BIENESTAR SL,B74160219,,Suministros,"[{""column"": ""Año"", ""value"": ""2025""}, {""column"": ""ESTADO"", ""value"": ""ADJUDICADO""}, {""column"": ""PYME"", ""value"": ""SI""}, {""column"": ""PROCEDIMIENTO DE LICITACIÓN"", ""value"": ""Menor""}]"
CONP/2025/6705,COORDINACIÓN SEGURIDAD Y SALUD TALA ÁRBOLES,"369,05 €",,NORVALIA SOLUCIONES MULTISERVICIOS,B27479476,,Servicios,"[{""column"": ""Año"", ""value"": ""2025""}, {""column"": ""ESTADO"", ""value"": ""ADJUDICADO""}, {""column"": ""PYME"", ""value"": ""SI""}, {""column"": ""PROCEDIMIENTO DE LICITACIÓN"", ""value"": ""Menor""}]"
CONP/2025/6992,SEMP,"5.747,50 €",,AYUDAS AL BIENESTAR SL,B74160219,,Suministros,"[{""column"": ""Año"", ""value"": ""2025""}, {""column"": ""ESTADO"", ""value"": ""ADJUDICADO""}, {""column"": ""PYME"", ""value"": ""SI""}, {""column"": ""PROCEDIMIENTO DE LICITACIÓN"", ""value"": ""Menor""}]"
CONP/2025/8594,TINTA TÓNER Y TÓNER RESIDUAL VARIOS CENTROS ADSCRITOS,"5.609,72 €",,CLARIN LIBRERÍA Y PAPELERIA SL,B74016932,,Suministros,"[{""column"": ""Año"", ""value"": ""2025""}, {""column"": ""ESTADO"", ""value"": ""ADJUDICADO""}, {""column"": ""PYME"", ""value"": ""SI""}, {""column"": ""PROCEDIMIENTO DE LICITACIÓN"", ""value"": ""Menor""}]"
CONP/2025/6822,DESCALCIFICACIÓN HORNO CPR STA. TERESA,"302,50 €",,GARCIA RODRIGUEZ HERMANOS HOST E INSTAL SA,A33630278,,Servicios,"[{""column"": ""Año"", ""value"": ""2025""}, {""column"": ""ESTADO"", ""value"": ""ADJUDICADO""}, {""column"": ""PYME"", ""value"": ""SI""}, {""column"": ""PROCEDIMIENTO DE LICITACIÓN"", ""value"": ""Menor""}]"
CONP/2025/6998,CAMAS CARRO ELEVADOR COTA 0 Y SEMP CPR STA. TERESA Y CPR LOS CANAPÉS,"2.726,86 €",,AYUDAS AL BIENESTAR SL,B74160219,,Suministros,"[{""column"": ""Año"", ""value"": ""2025""}, {""column"": ""ESTADO"", ""value"": ""ADJUDICADO""}, {""column"": ""PYME"", ""value"": ""SI""}, {""column"": ""PROCEDIMIENTO DE LICITACIÓN"", ""value"": ""Menor""}]"
CONP/2025/7423,CONTENEDORES METÁLICOS Y CUBOS DE PLÁSTICO CPR EL CRISTO,"4.130,03 €",,ASTURPESO SL,B33397308,,Suministros,"[{""column"": ""Año"", ""value"": ""2025""}, {""column"": ""ESTADO"", ""value"": ""ADJUDICADO""}, {""column"": ""PYME"", ""value"": ""SI""}, {""column"": ""PROCEDIMIENTO DE LICITACIÓN"", ""value"": ""Menor""}]"
CONP/2025/7671,MOBILIARIO GERENCIA Y VARIOS CENTROS ADSCRITOS,"3.890,15 €",,GARCIA RIESTRA SA,A39052501,,Suministros,"[{""column"": ""Año"", ""value"": ""2025""}, {""column"": ""ESTADO"", ""value"": ""ADJUDICADO""}, {""column"": ""PYME"", ""value"": ""SI""}, {""column"": ""PROCEDIMIENTO DE LICITACIÓN"", ""value"": ""Menor""}]"
CONP/2025/7613,SILLAS DE BAÑO BASCULANTES Y RECLINABLES CPR EL NODO Y RESIDENCIA INFIESTO,"1.966,80 €",,AYUDAS AL BIENESTAR SL,B74160219,,Suministros,"[{""column"": ""Año"", ""value"": ""2025""}, {""column"": ""ESTADO"", ""value"": ""ADJUDICADO""}, {""column"": ""PYME"", ""value"": ""SI""}, {""column"": ""PROCEDIMIENTO DE LICITACIÓN"", ""value"": ""Menor""}]"
CONP/2025/7674,CORTADORA HORTALIZAS Y REPUESTOS CPR STA. TERESA,"1.230,09 €",,PRODUCTOS AUXILIARES MAPARE SL,B74116641,,Suministros,"[{""column"": ""Año"", ""value"": ""2025""}, {""column"": ""ESTADO"", ""value"": ""ADJUDICADO""}, {""column"": ""PYME"", ""value"": ""SI""}, {""column"": ""PROCEDIMIENTO DE LICITACIÓN"", ""value"": ""Menor""}]"
CONP/2025/7785,TABLAS DE TRANSFERENCIA CPR LAVIANA,"451,00 €",,AYUDAS AL BIENESTAR SL,B74160219,,Suministros,"[{""column"": ""Año"", ""value"": ""2025""}, {""column"": ""ESTADO"", ""value"": ""ADJUDICADO""}, {""column"": ""PYME"", ""value"": ""SI""}, {""column"": ""PROCEDIMIENTO DE LICITACIÓN"", ""value"": ""Menor""}]"
CONP/2025/7955,SILLA DE BAÑO BASCULANTE Y RECLINABLE CPR EL CRISTO,"983,40 €",,AYUDAS AL BIENESTAR SL,B74160219,,Suministros,"[{""column"": ""Año"", ""value"": ""2025""}, {""column"": ""ESTADO"", ""value"": ""ADJUDICADO""}, {""column"": ""PYME"", ""value"": ""SI""}, {""column"": ""PROCEDIMIENTO DE LICITACIÓN"", ""value"": ""Menor""}]"
CONP/2025/7963,ESPUMAS ALTA DENSIDAD CPR EL CRISTO,"329,12 €",,AYUDAS AL BIENESTAR SL,B74160219,,Suministros,"[{""column"": ""Año"", ""value"": ""2025""}, {""column"": ""ESTADO"", ""value"": ""ADJUDICADO""}, {""column"": ""PYME"", ""value"": ""SI""}, {""column"": ""PROCEDIMIENTO DE LICITACIÓN"", ""value"": ""Menor""}]"
CONP/2025/8309,KIT CORTINA ÓPTICA Y KIT PASACARGAS ASCENSOR RESID NOREÑA,"1.729,09 €",,TK ELEVADORES ESPAÑA SLU,B46001897,,Suministros,"[{""column"": ""Año"", ""value"": ""2025""}, {""column"": ""ESTADO"", ""value"": ""ADJUDICADO""}, {""column"": ""PYME"", ""value"": ""NO""}, {""column"": ""PROCEDIMIENTO DE LICITACIÓN"", ""value"": ""Menor""}]"
CONP/2025/8436,MATERIAL FONTANERÍA CPR MIXTA,"10.008,74 €",,SUMINISTROS MARTIN VEGA MAQUINARIA SA,A33630658,,Suministros,"[{""column"": ""Año"", ""value"": ""2025""}, {""column"": ""ESTADO"", ""value"": ""ADJUDICADO""}, {""column"": ""PYME"", ""value"": ""SI""}, {""column"": ""PROCEDIMIENTO DE LICITACIÓN"", ""value"": ""Menor""}]"
CONP/2025/8446,MANTENIMIENTO ACUARIO CPR CLARA FERRER,"1.573,00 €",,RICARDO URRUTIA GONZÁLEZ,***5192**,,Servicios,"[{""column"": ""Año"", ""value"": ""2025""}, {""column"": ""ESTADO"", ""value"": ""ADJUDICADO""}, {""column"": ""PYME"", ""value"": ""SI""}, {""column"": ""PROCEDIMIENTO DE LICITACIÓN"", ""value"": ""Menor""}]"
CONP/2025/8828,SUMINISTRO E INSTALACIÓN MANIOBRA Y PUERTAS PLATAFORMA COMIDA,"12.414,60 €",,TK ELEVADORES ESPAÑA SLU,B46001897,,Suministros,"[{""column"": ""Año"", ""value"": ""2025""}, {""column"": ""ESTADO"", ""value"": ""ADJUDICADO""}, {""column"": ""PYME"", ""value"": ""NO""}, {""column"": ""PROCEDIMIENTO DE LICITACIÓN"", ""value"": ""Menor""}]"
