NÚMERO IDENTIFICATIVO DEL CONTRATO,OBJETO,IMPORTE CON IVA,IMPORTE SIN IVA,ADJUDICATARIO,NIF ADJUDICATARIO,DURACIÓN,TIPO,METADATA
SIL 24/52,Papel,"497,31 €",,"COMERCIAL MANUEL URONES, S.L.",B33298738,,INTERMEDIACIÓN LABORAL,
SIL 24/53,Papel,"331,54 €",,"COMERCIAL MANUEL URONES, S.L.",B33298738,,INTERMEDIACIÓN LABORAL,
SIL 24/54,Material oficina,"184,36 €",,SUMINISTROS INTEGRALES GRANDA XXI SLL,B74328196,,INTERMEDIACIÓN LABORAL,
SIL 24/55,Material oficina,"276,98 €",,"COMERCIAL MANUEL URONES, S.L.",B33298738,,INTERMEDIACIÓN LABORAL,
SIL 24/56 CONP/2024/12671,Toner,"743,42 €",,"MERCADO DE PAPEL, S.L.",B50527258,,INTERMEDIACIÓN LABORAL,
SIL 24/57 CONP/2024/12674,Toner,"1.333,44 €",,COMERCIAL HIDALGO ALONSO SL,B33114695,,INTERMEDIACIÓN LABORAL,
SIL 24/58 CONP/2024/12789,Fusor impresora,"274,97 €",,COMERCIAL HIDALGO ALONSO SL,B33114695,,INTERMEDIACIÓN LABORAL,
SIL 24/59,Papel,"198,92 €",,"COMERCIAL MANUEL URONES, S.L.",B33298738,,INTERMEDIACIÓN LABORAL,
SIL 24/60,Papel,"214,65 €",,LYRECO,A79206223,,INTERMEDIACIÓN LABORAL,
SIL 24/61,Material oficina,"185,57 €",,VICTOR MANUEL NUÑEZ FERNANDEZ,***2517**,,INTERMEDIACIÓN LABORAL,
SIL 24/62,Material oficina,"261,02 €",,"COMERCIAL MANUEL URONES, S.L.",B33298738,,INTERMEDIACIÓN LABORAL,
SIL 24/63,Material oficina,"567,39 €",,"COMERCIAL MANUEL URONES, S.L.",B33298738,,INTERMEDIACIÓN LABORAL,
SIL 24/64,Papel,"200,38 €",,"COMERCIAL MANUEL URONES, S.L.",B33298738,,INTERMEDIACIÓN LABORAL,
SIL 24/65,Material oficina,"414,44 €",,"COMERCIAL MANUEL URONES, S.L.",B33298738,,INTERMEDIACIÓN LABORAL,
SIL 24/66 CONP/2024/13461,Fundas paraguas,"104,01 €",,"COMERCIAL MANUEL URONES, S.L.",B33298738,,INTERMEDIACIÓN LABORAL,
SIL 24/67 CONP/2024/13491,Tablón para anuncios,"83,15 €",,"CLARIN LIBRERIA Y PAPELERIA, S.L.",B74016932,,INTERMEDIACIÓN LABORAL,
SIL 24/68 CONP/2024/13520,Fusor impresora,"222,34 €",,COMERCIAL HIDALGO ALONSO SL,B33114695,,INTERMEDIACIÓN LABORAL,
SIL 24/69 CONP/2024/13743,Suministro en alquiler de impresoras y su mantenimiento,"7.394,05 €",,"NEA F3 MASTER, S.L.",B33532722,,INTERMEDIACIÓN LABORAL,
"SGCP-18/2024
CONP/2024/9372",Equipamientos cursos familia AGA,"4.296,00 €",,LAVIADA E HIJOS S.L.,B33382847,,"GESTIÓN DE CENTROS PROPIOS Y 
PROGRAMAS DE EMPLEO-FORMACIÓN",
"SGCP-22/2024
CONP/2024/8479",Reparación maquinaria Oviedo y Gijón,"1.270,16 €",,"REPARACIONES ASTURIANAS DE SOLDADURA 
S.L.",B52548120,,"GESTIÓN DE CENTROS PROPIOS Y 
PROGRAMAS DE EMPLEO-FORMACIÓN",
"SGCP-22/2024
CONP/2024/8479",Reparación maquinaria Oviedo y Gijón,"1.626,69 €",,AGROEM S.L.,B33609561,,"GESTIÓN DE CENTROS PROPIOS Y 
PROGRAMAS DE EMPLEO-FORMACIÓN",
"SGCP-22/2024
CONP/2024/8479",Reparación maquinaria Oviedo y Gijón,"757,46 €",,MARIANO DESIDERIO LÓPEZ VEGA,***9188**,,"GESTIÓN DE CENTROS PROPIOS Y 
PROGRAMAS DE EMPLEO-FORMACIÓN",
"SGCP-22/2024
CONP/2024/8479",Reparación maquinaria Oviedo y Gijón,"423,50 €",,JUAN MANUEL SÁNCHEZ OBESO,***4138**,,"GESTIÓN DE CENTROS PROPIOS Y 
PROGRAMAS DE EMPLEO-FORMACIÓN",
"SGCP-23/2024
CONP/2024/9249",Inspección OCA protección incendios Centro Avilés,"465,85 €",,TUV SUD ATISAE SA,A28161396,,"GESTIÓN DE CENTROS PROPIOS Y 
PROGRAMAS DE EMPLEO-FORMACIÓN",
"AM_1/23_3/24_OV
DECO/2024/23459",Material de oficina no inventariable (Papel),"184,34 €",,SUMINISTROS INTEGRALES GRANDA XXI SLL,B74328196,,"GESTIÓN DE CENTROS PROPIOS Y 
PROGRAMAS DE EMPLEO-FORMACIÓN",
"SGCP-24/2024
CONP/2024/9437",Suministro ropa de trabajo,"3.116,62 €",,SADIMA S.A.,A33025719,,"GESTIÓN DE CENTROS PROPIOS Y 
PROGRAMAS DE EMPLEO-FORMACIÓN",
"SGCP-25/2024
CONP/2024/9581",Reparaciones eléctricas,"3.125,00 €",,PROINLEC NORTE S.L.,B74320094,,"GESTIÓN DE CENTROS PROPIOS Y 
PROGRAMAS DE EMPLEO-FORMACIÓN",
"SGCP-25/2024
CONP/2024/9581",Reparaciones eléctricas,"1.836,00 €",,PROINLEC NORTE S.L.,B74320094,,"GESTIÓN DE CENTROS PROPIOS Y 
PROGRAMAS DE EMPLEO-FORMACIÓN",
"SGCP-28/2024
CONP/2024/9823",Suministro equipamiento IMA,"3.646,23 €",,MATERIALES ELÉCTRICOS AL POR MAYOR S.L.,B33025123,,"GESTIÓN DE CENTROS PROPIOS Y 
PROGRAMAS DE EMPLEO-FORMACIÓN",
"AM_1/23_4/24_LA
DECO/2024/25061",Material de oficina no inventariable (Papel),"205,10 €",,COMERCIAL MANUEL URONES S.L.,B33298738,,"GESTIÓN DE CENTROS PROPIOS Y 
PROGRAMAS DE EMPLEO-FORMACIÓN",
"SGCP-29/2024
CONP/2024/10406",Suministro de toner,"1.576,05 €",,SUMINISTROS INTEGRALES GRANDA XXI SLL,B74328196,,"GESTIÓN DE CENTROS PROPIOS Y 
PROGRAMAS DE EMPLEO-FORMACIÓN",
"SGCP-30/2024
CONP/2024/11511",Suministro e instalación de soporte móviles CFPE,"1.275,33 €",,"SOLUCIONES PROFESIONALES AUDIOVISUALES 
S.L.",B74378225,,"GESTIÓN DE CENTROS PROPIOS Y 
PROGRAMAS DE EMPLEO-FORMACIÓN",
"SGCP-30/2024
CONP/2024/11511",Suministro e instalación de soporte móviles CFPE,"850,22 €",,"SOLUCIONES PROFESIONALES AUDIOVISUALES 
S.L.",B74378225,,"GESTIÓN DE CENTROS PROPIOS Y 
PROGRAMAS DE EMPLEO-FORMACIÓN",
"SGCP-30/2024
CONP/2024/11511",Suministro e instalación de soporte móviles CFPE,"850,22 €",,"SOLUCIONES PROFESIONALES AUDIOVISUALES 
S.L.",B74378225,,"GESTIÓN DE CENTROS PROPIOS Y 
PROGRAMAS DE EMPLEO-FORMACIÓN",
"SGCP-30/2024
CONP/2024/11511",Suministro e instalación de soporte móviles CFPE,"1.275,33 €",,"SOLUCIONES PROFESIONALES AUDIOVISUALES 
S.L.",B74378225,,"GESTIÓN DE CENTROS PROPIOS Y 
PROGRAMAS DE EMPLEO-FORMACIÓN",
"SGCP-33/2024
CONP/2024/12390",2ª Inspección reglamentaria OCA,"78,65 €",,TÜV SÜD ATISAE SAU,A28161396,,"GESTIÓN DE CENTROS PROPIOS Y 
PROGRAMAS DE EMPLEO-FORMACIÓN",
"SGCP-33/2024
CONP/2024/12390",2ª Inspección reglamentaria OCA,"246,24 €",,BUREAU VERITAS INSPECCIÓN Y TESTING SL,B08658601,,"GESTIÓN DE CENTROS PROPIOS Y 
PROGRAMAS DE EMPLEO-FORMACIÓN",
CONP/2024/9304,"Suministro e instalación de persianas venecianas en las instalaciones 
del Centro de Orientación, Emprendimiento, Acompañamiento e 
Innovación para el empleo de Asturias","5.808,00 €",,PERSIANAS Y AUTOMATISMOS PEÑANORA SC,J74370453,,"CENTRO DE ORIENTACIÓN, 
EMPRENDIMIENTO E INNOVACIÓN",
CONP/2024/11298,Suministro de plantas ornamentales y sus correspondientes maceteros,"1.845,25 €",,"UNA CIUDAD PARA TODOS U.C.P.T. 
(VEGAPRESAS)",G33609330,,"CENTRO DE ORIENTACIÓN, 
EMPRENDIMIENTO E INNOVACIÓN",
CONP/2024/9736,"Contrato de arrendamiento sin opción de compra de equipos 
multifunción láser","6.292,00 €",,SISTEMAS DE OFICINA ASTURIAS 1 SL,B33027608,,"CENTRO DE ORIENTACIÓN, 
EMPRENDIMIENTO E INNOVACIÓN",
CONP/2024/9992,"Contrato de servicio de limpieza del Centro de Orientación, 
Emprendimiento, Acompañamiento e Innovación para el Empleo de 
Asturias","7.897,51 €",,PROINLEC NORTE SL,B74320094,,"CENTRO DE ORIENTACIÓN, 
EMPRENDIMIENTO E INNOVACIÓN",
CONP/2024/10050,"Servicio para la puesta en funcionamiento del ascensor ubicado en las 
instalaciones del Centro de Orientación, Emprendimiento, 
Acompañamiento e Innovación para el empleo de Asturias","847,00 €",,ASCENSORES TRESA SA,A33622937,,"CENTRO DE ORIENTACIÓN, 
EMPRENDIMIENTO E INNOVACIÓN",
CONP/2024/11438,"Servicio de cena institucional con ocasión de la celebración del 
encuentro Universidad PYME","1.540,00 €",,Palacio de Avilés Eventos SL,B67888644,,"COMUNICACIÓN Y OBSERVATORIO DE LAS 
OCUPACIONES",
CONP/2024/13215,Suscripción anual ADOBE Creative Cloud,"1.135,29 €",,SIVSA Soluciones Informáticas SAU,A36646685,,"COMUNICACIÓN Y OBSERVATORIO DE LAS 
OCUPACIONES",
CONP/2024/11428,"Servicio de utilización de instalaciones con ocasión de la celebración 
del encuentro Universidad PYME","750,20 €",,Instituto Ferial Comarca de Aviles,V74094723,,"COMUNICACIÓN Y OBSERVATORIO DE LAS 
OCUPACIONES",
CONP/2024/8623,"Servicio de formación en el Título de Experto Universitario en 
Orientación en Políticas Activas de Empleo en el curso 2024-2025, 
mediante la participación de cinco personas del Servicio Público de 
Empleo en el mismo","14.850,00 €",,Universidad Internacional de la Rioja,A26430439,,"COMUNICACIÓN Y OBSERVATORIO DE LAS 
OCUPACIONES",
CONP/2024/9994,"Suministro para actualizar cierta infraestructura informática necesaria 
del Servicio Público de Empleo del Principado de Asturias","12.665,95 €",,DEKOM VISUAL SOLUTIONS SL,B85877371,,"COMUNICACIÓN Y OBSERVATORIO DE LAS 
OCUPACIONES",
